spp,id,x,y,dit,nBoats,effort
A,Dit_A_S3_02_1,-64.5,17.5,0.000328227557474747,0,0
A,Dit_A_S3_02_1,-63.5,17.5,0.000656455114949495,0,0
A,Dit_A_S3_02_1,-62.5,17.5,0.000547045958228409,0,0
A,Dit_A_S3_02_1,-61.5,17.5,0.000547045958228409,0,0
A,Dit_A_S3_02_1,-60.5,17.5,0.000218818386201747,0,0
A,Dit_A_S3_02_1,-63.5,16.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-61.5,15.5,0.00109409191645682,0,0
A,Dit_A_S3_02_1,-60.5,15.5,0.000656455114949495,0,0
A,Dit_A_S3_02_1,-59.5,15.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-60.5,14.5,0.000437636772403494,0,0
A,Dit_A_S3_02_1,-59.5,14.5,0.000218818386201747,0,0
A,Dit_A_S3_02_1,-60.5,13.5,0.000218818386201747,0,0
A,Dit_A_S3_02_1,-59.5,13.5,0.000218818386201747,0,0
A,Dit_A_S3_02_1,-59.5,12.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-51.5,11.5,0.000328227557474747,0,0
A,Dit_A_S3_02_1,-50.5,11.5,0.000984682701528072,0,0
A,Dit_A_S3_02_1,-49.5,11.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-50.5,10.5,0.000437636772403494,0,0
A,Dit_A_S3_02_1,-49.5,10.5,0.000328227557474747,0,0
A,Dit_A_S3_02_1,-50.5,9.5,0.000437636772403494,0,0
A,Dit_A_S3_02_1,-49.5,9.5,0.000218818386201747,0,0
A,Dit_A_S3_02_1,-48.5,9.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-49.5,8.5,0.000109409193100873,0,0
A,Dit_A_S3_02_1,-39.5,7.5,0.000547045958228409,0,0
A,Dit_A_S3_02_1,-37.5,7.5,0.000109409193100873,142,0.015536105420324
A,Dit_A_S3_02_1,-39.5,6.5,0.000547045958228409,115.869445800781,0.0633859120074831
A,Dit_A_S3_02_1,-38.5,6.5,0.000656455114949495,30.0175704956055,0.0197051876901972
A,Dit_A_S3_02_1,-37.5,6.5,0.000984682701528072,77.4116668701172,0.0762259292634582
A,Dit_A_S3_02_1,-37.5,5.5,0.000328227557474747,199.315277099609,0.0654207665698072
A,Dit_A_S1_03_1,-21.5,43.5,0.000109409193100873,10.9384717941284,0.00119676937275225
A,Dit_A_S1_03_1,-22.5,42.5,0.000109409193100873,119.16527557373,0.0130377766461651
A,Dit_A_S1_03_1,-21.5,42.5,0.000218818386201747,18.8956260681152,0.00413471040249663
A,Dit_A_S1_03_1,-20.5,42.5,0.00109409191645682,16.416805267334,0.0179614939370358
A,Dit_A_S1_03_1,-19.5,42.5,0.000109409193100873,32.912223815918,0.00360089985085493
A,Dit_A_S1_03_1,-22.5,41.5,0.000218818386201747,93.8184280395508,0.0205291970195992
