spp,id,x,y,dit,nBoats,effort
C,Dit_C_S5_05_1,-37.5,33.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-39.5,32.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-38.5,32.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-40.5,31.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-39.5,31.5,0.000218818386201747,0,0
C,Dit_C_S5_05_1,-41.5,30.5,0.000328227557474747,0,0
C,Dit_C_S5_05_1,-40.5,30.5,0.000437636772403494,0,0
C,Dit_C_S5_05_1,-41.5,29.5,0.000218818386201747,0,0
C,Dit_C_S5_05_1,-42.5,28.5,0.000328227557474747,0,0
C,Dit_C_S5_05_1,-41.5,28.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-40.5,28.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-37.5,28.5,0.000218818386201747,0,0
C,Dit_C_S5_05_1,-35.5,28.5,0.000328227557474747,0,0
C,Dit_C_S5_05_1,-34.5,28.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-42.5,27.5,0.000109409193100873,0,0
C,Dit_C_S5_05_1,-41.5,27.5,0.000547045958228409,0,0
C,Dit_C_S5_05_1,-40.5,27.5,0.000437636772403494,0,0
C,Dit_C_S5_05_1,-38.5,27.5,0.000656455114949495,0,0
C,Dit_C_S5_05_1,-37.5,27.5,0.000765864329878241,0,0
C,Dit_C_S5_05_1,-36.5,27.5,0.000218818386201747,0,0
C,Dit_C_S5_05_1,-35.5,27.5,0.000547045958228409,0,0
C,Dit_C_S5_05_1,-38.5,26.5,0.000328227557474747,0,0
C,Dit_C_S5_05_1,-37.5,26.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-33.5,48.5,0.000437636772403494,0,0
C,Dit_C_S5_06_1,-32.5,48.5,0.000328227557474747,0,0
C,Dit_C_S5_06_1,-33.5,47.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-32.5,47.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-33.5,46.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-32.5,46.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-31.5,46.5,0.000328227557474747,0,0
C,Dit_C_S5_06_1,-34.5,45.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-33.5,45.5,0.000109409193100873,0,0
C,Dit_C_S5_06_1,-40.5,44.5,0.000109409193100873,114.208511352539,0.0124954610723332
C,Dit_C_S5_06_1,-39.5,44.5,0.000547045958228409,48.3834037780762,0.0264679454821297
C,Dit_C_S5_06_1,-34.5,44.5,0.000218818386201747,45.8427772521973,0.010031242537332
C,Dit_C_S5_06_1,-33.5,44.5,0.000218818386201747,40.9447212219238,0.00895945782126178
C,Dit_C_S5_06_1,-40.5,43.5,0.000218818386201747,244.802947998047,0.0535673860183628
C,Dit_C_S5_06_1,-39.5,43.5,0.000656455114949495,91.2912521362305,0.0599286094149725
C,Dit_C_S5_06_1,-33.5,43.5,0.000437636772403494,79.9462966918945,0.0349874392498528
C,Dit_C_S5_06_1,-32.5,43.5,0.000109409193100873,19.3265972137451,0.00211450740654144
C,Dit_C_S5_06_1,-39.5,42.5,0.000328227557474747,98.497917175293,0.0323297307707964
C,Dit_C_S5_06_1,-38.5,42.5,0.000437636772403494,56.4360275268555,0.0246984809341277
C,Dit_C_S5_06_1,-37.5,42.5,0.000547045958228409,41.1252212524414,0.0224973860673972
C,Dit_C_S5_06_1,-37.5,41.5,0.000218818386201747,54.4105262756348,0.0119060235520221
C,Dit_C_S5_06_1,-36.5,40.5,0.000218818386201747,84.3773040771484,0.0184633055102157
C,Dit_C_S5_06_1,-39.5,39.5,0.000109409193100873,51.5685653686523,0.0056420751263539
C,Dit_C_S5_06_1,-38.5,39.5,0.000109409193100873,41.9406929016113,0.00458869736845682
C,Dit_C_S5_06_1,-39.5,38.5,0.000437636772403494,26.4378051757813,0.0115701557265613
C,Dit_C_S5_06_1,-38.5,38.5,0.000328227557474747,55.004997253418,0.0180541558973946
C,Dit_C_S5_06_1,-39.5,37.5,0.000656455114949495,34.6891212463379,0.0227718510752617
C,Dit_C_S5_06_1,-38.5,37.5,0.000656455114949495,25.8865966796875,0.0169933887990155
C,Dit_C_S5_06_1,-37.5,37.5,0.000109409193100873,25.312406539917,0.00276940997497359
C,Dit_C_S5_06_1,-36.5,37.5,0.000109409193100873,36.7868041992188,0.00402481456419634
C,Dit_C_S5_06_1,-40.5,36.5,0.000109409193100873,24.0659027099609,0.00263303099674095
C,Dit_C_S5_06_1,-39.5,36.5,0.000547045958228409,11.12659740448,0.00608676013895548
C,Dit_C_S5_06_1,-38.5,36.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-36.5,36.5,0.000437636772403494,7.07138872146606,0.00309469973647288
C,Dit_C_S5_06_1,-36.5,35.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-35.5,35.5,0.000218818386201747,16.9950008392334,0.00371881865713838
C,Dit_C_S5_06_1,-34.5,35.5,0.000109409193100873,18.710277557373,0.00204707637024557
C,Dit_C_S5_06_1,-33.5,35.5,0.000437636772403494,5.45125007629395,0.00238566748895358
C,Dit_C_S5_06_1,-32.5,35.5,0.000109409193100873,37.6168060302734,0.00411562439480429
C,Dit_C_S5_06_1,-31.5,35.5,0.000109409193100873,16.9891662597656,0.00185877097193754
C,Dit_C_S5_06_1,-38.5,34.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-36.5,34.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-35.5,34.5,0.000328227557474747,3.58902788162231,0.00117801785529366
C,Dit_C_S5_06_1,-38.5,33.5,0.000437636772403494,0,0
C,Dit_C_S5_06_1,-37.5,33.5,0.000437636772403494,0,0
C,Dit_C_S5_06_1,-36.5,33.5,0.000656455114949495,0,0
C,Dit_C_S5_06_1,-35.5,33.5,0.000109409193100873,0,0
C,Dit_C_S5_06_1,-34.5,33.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-33.5,33.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-37.5,32.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-36.5,32.5,0.000328227557474747,0,0
C,Dit_C_S5_06_1,-33.5,32.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-33.5,31.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-33.5,30.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-34.5,29.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-33.5,29.5,0.000218818386201747,0,0
C,Dit_C_S5_06_1,-34.5,28.5,0.000109409193100873,0,0
C,Dit_C_S5_06_1,-33.5,28.5,0.000218818386201747,0,0
C,Dit_C_S5_07_1,-38.5,46.5,0.000109409193100873,116.651489257813,0.0127627453137125
C,Dit_C_S5_07_1,-37.5,46.5,0.000547045958228409,109.589340209961,0.0599504056267772
C,Dit_C_S5_07_1,-36.5,46.5,0.000437636772403494,35.4736099243164,0.0155245561527784
C,Dit_C_S5_07_1,-32.5,46.5,0.000109409193100873,12.5966663360596,0.00137819109958921
C,Dit_C_S5_07_1,-43.5,45.5,0.000109409193100873,150.716522216797,0.0164897730827096
C,Dit_C_S5_07_1,-37.5,45.5,0.000656455114949495,101.376251220703,0.0665489586482355
C,Dit_C_S5_07_1,-35.5,45.5,0.000437636772403494,61.9352760314941,0.0271051543003426
C,Dit_C_S5_07_1,-34.5,45.5,0.000218818386201747,40.7641181945801,0.00891993855827528
C,Dit_C_S5_07_1,-33.5,45.5,0.000109409193100873,19.2885189056397,0.00211034128957698
C,Dit_C_S5_07_1,-43.5,44.5,0.000437636772403494,249.201782226563,0.109059863650831
C,Dit_C_S5_07_1,-36.5,44.5,0.000109409193100873,102.157867431641,0.0111770098446018
C,Dit_C_S5_07_1,-32.5,44.5,0.000109409193100873,21.5689163208008,0.00235983773071907
C,Dit_C_S5_07_1,-42.5,43.5,0.000218818386201747,166.742950439453,0.036486423325679
