"ID","SHRK_NR","Spp","ScientificName","Region","TAG_TYPE","Eff_mean","Eff_median","Eff_sd","Eff_se","Ov_mean","Ov_median","Ov_sd","Ov_se"
"owt_lh135991","S789","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,0,0,0,0,0,0
"owt_lh135992","S790","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,0,0,0,0,0,0
"owt_lh135995","S791","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,0,0,0,0,0,0
"owt_lh135997","S792","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,NA,NA,0,0,NA,NA
"owt_lh148671","S793","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,NA,NA,0,0,NA,NA
"owt_lh158813","S794","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,0,0,0,0,0,0
"owt_lh161772","S795","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,0,0,0,0,0,0
"owt_lh161774","S796","CLO","Carcharhinus longimanus","ATL_N","PSAT",0,0,NA,NA,0,0,NA,NA
"owt_lh35544","S797","CLO","Carcharhinus longimanus","ATL_N","PSAT",2.40151774890873e-05,0,8.48174353508301e-05,2.05712496967923e-05,15.4761904761905,14.2857142857143,17.9757962744542,8.98789813722708
"owt_mtv104673","S798","CLO","Carcharhinus longimanus","OTHER","PSAT",0,0,0,0,0,0,0,0
"owt_mtv104675","S799","CLO","Carcharhinus longimanus","OTHER","PSAT",6.30738933584995e-06,0,2.11366761583657e-05,3.9944563326817e-06,6,0,13.4164078649987,6
"owt_mtv104676","S800","CLO","Carcharhinus longimanus","OTHER","PSAT",1.84323141436095e-05,0,6.16478452799315e-05,1.12553051604689e-05,9.0909090909091,4.54545454545454,12.8564869306645,6.42824346533226
"owt_mtv89048","S801","CLO","Carcharhinus longimanus","ATL_N","PSAT",4.01999662783716e-05,0,9.94145856506594e-05,2.48536464126649e-05,21.25,12.5,28.3945417290014,14.1972708645007
"owt_mtv89407","S802","CLO","Carcharhinus longimanus","ATL_N","PSAT",2.34043148457737e-05,0,6.19219966877743e-05,2.34043148457737e-05,8.33333333333335,8.33333333333335,11.7851130197758,8.33333333333335
"owt_mtv92751","S803","CLO","Carcharhinus longimanus","ATL_N","PSAT",0.000137772056560601,3.2347536382459e-06,0.000335617123970956,7.15538112518176e-05,41.025641025641,23.0769230769231,52.3604560427234,30.2303233911579
"owt_mtv92773","S804","CLO","Carcharhinus longimanus","OTHER","PSAT",8.27734389538233e-07,0,4.30103405355669e-06,8.27734389538233e-07,2.77777777777778,0,6.80413817439773,2.77777777777778
"owt_topp5704001","S805","CLO","Carcharhinus longimanus","PAC_NE","PSAT",0,0,0,0,0,0,NA,NA
"owt_topp5704003","S806","CLO","Carcharhinus longimanus","PAC_NE","PSAT",0,0,0,0,0,0,NA,NA
"pb_gsk67814","S1438","LNA","Lamna nasus","ATL_N","PSAT",3.55747519848761e-06,0,7.67899049790607e-06,2.31530275002353e-06,15,0,30,15
"pb_gsk67815","S1439","LNA","Lamna nasus","ATL_N","PSAT",2.05295757381856e-05,0,2.66484866665331e-05,7.39096039151565e-06,25,0,43.3012701892219,25
"pb_gsk67819","S1440","LNA","Lamna nasus","ATL_N","PSAT",3.1222217759436e-05,0,4.82380493173833e-05,1.07863557375656e-05,27.5,25,32.0156211871642,16.0078105935821
"pb_gsk67821","S1441","LNA","Lamna nasus","ATL_N","PSAT",6.22978882795437e-05,0,0.000187004789691811,3.16095787325291e-05,33.1746031746032,20,41.5501772987805,13.8500590995935
"pb_gsk67824","S1442","LNA","Lamna nasus","ATL_N","PSAT",0.000499215139212983,0.000214269821775482,0.000829226935231581,0.000126455922104103,77.1825396825397,100,29.7003331355019,11.2256707617584
"pb_gsk67825","S1443","LNA","Lamna nasus","ATL_N","PSAT",6.72242650753731e-05,0,0.000172706233206524,3.96215272350951e-05,26.6666666666667,33.3333333333333,19.0029237516523,8.49836585598797
"pb_gsk67826","S1444","LNA","Lamna nasus","ATL_N","PSAT",2.2652875180397e-05,0,6.54289688478356e-05,1.03452283257682e-05,26.6666666666667,16.6666666666667,32.4648772363035,11.4780674220895
"pb_gsk67827","S1445","LNA","Lamna nasus","ATL_N","PSAT",7.54133531605309e-05,0,0.000204509516686015,2.78302201902188e-05,31.3804713804714,25,35.6741325799679,11.891377526656
"pb_gsk67828","S1446","LNA","Lamna nasus","ATL_N","PSAT",0.000170217685849747,0,0.000454711425240331,6.2459417804924e-05,30.3787878787879,25,32.8631176873441,10.954372562448
"pb_gsk67829","S1447","LNA","Lamna nasus","ATL_N","PSAT",0.000532416695414244,1.06872128023847e-05,0.00172964048833056,0.000288273414721759,44.1919191919192,45.4545454545455,39.6271586527152,14.9776581370265
"pb_gsk67831","S1448","LNA","Lamna nasus","ATL_N","PSAT",0.00152739602955637,0.00037480171656969,0.00233134600825521,0.000440582982706172,76.6666666666667,100,29.0593262902712,9.68644209675705
"pb_gsk67832","S1449","LNA","Lamna nasus","ATL_N","PSAT",0.0011482975966966,0,0.00279793137943885,0.000472936721954235,50.1851851851852,50,37.0851539295081,12.3617179765027
"pb_gsk67833","S1450","LNA","Lamna nasus","ATL_N","PSAT",0.000574244943793707,0,0.00111444631436022,0.000164316144618886,50.5339105339105,44.4444444444444,45.372802653087,13.6804147351938
"pb_gsk67834","S1451","LNA","Lamna nasus","ATL_N","PSAT",0.000379761210477225,0,0.000868765210142802,0.000164181192410187,51.8253968253968,48.3333333333333,43.4356893359329,17.7325459165141
"pb_gsk67835","S1452","LNA","Lamna nasus","ATL_N","PSAT",0.000989540012296332,2.77481427930666e-05,0.00227892772984298,0.000369690894989431,58.5714285714286,50,41.8045338165497,15.8006285933686
"pb_gsk67836","S1453","LNA","Lamna nasus","ATL_N","PSAT",6.02771258144082e-06,0,3.06368561052941e-05,4.46884475532094e-06,8.39002267573696,0,16.766250381509,6.3370469897878
"pb_gsk67837","S1454","LNA","Lamna nasus","ATL_N","PSAT",1.380836265045e-07,0,6.32778670690884e-07,1.380836265045e-07,4.16666666666667,0,8.33333333333335,4.16666666666667
"pb_mf68294","S1455","LNA","Lamna nasus","AUSTRL","PSAT",0.000270137290417505,0,0.000587345266813835,0.000117469053362767,33.3333333333333,30.9523809523809,29.3543523950904,14.6771761975452
"pb_mf79701","S1456","LNA","Lamna nasus","AUSTRL","PSAT",1.68134416734681e-06,0,9.65858689971505e-06,1.68134416734681e-06,5,0,11.1803398874989,5
"pb_mf79702","S1457","LNA","Lamna nasus","AUSTRL","PSAT",1.59606660509155e-06,0,6.77153711811376e-06,1.59606660509155e-06,3.7037037037037,0,6.41500299099584,3.7037037037037
"pb_mf79702a","S1458","LNA","Lamna nasus","AUSTRL","PSAT",7.14883017923264e-05,0,0.000200295231242773,3.43503487689272e-05,17.7696078431373,14.7058823529412,21.1197156122722,10.5598578061361
"pb_mf79703","S1459","LNA","Lamna nasus","AUSTRL","PSAT",0.000330310282364774,3.43976066348728e-05,0.000818162385100501,0.000246685240814602,75,100,50,25
"pb_mf79704","S1460","LNA","Lamna nasus","AUSTRL","PSAT",1.76457014612986e-05,0,6.25544065615356e-05,9.89072012073171e-06,10.7936507936508,0,14.0796424517693,5.32160463944133
"pb_mf82922","S1461","LNA","Lamna nasus","AUSTRL","PSAT",0.000433359966530423,0,0.00113350093478376,0.000186346405788126,61.3790970933828,66.6666666666667,41.0121961157618,15.501153091845
"pb_mf82923","S1462","LNA","Lamna nasus","AUSTRL","PSAT",0.000349811965833249,0,0.00100218806194065,0.000147764568287615,39.5767195767196,42.8571428571429,36.0283370179525,12.0094456726508
"pb_mf88232","S1463","LNA","Lamna nasus","AUSTRL","PSAT",0,0,0,0,0,0,0,0
"pb_mf88233","S1464","LNA","Lamna nasus","AUSTRL","PSAT",0,0,0,0,0,0,0,0
"pb_sc111136","S1465","LNA","Lamna nasus","ATL_N","PSAT",0.000140367185772735,1.74899623706102e-05,0.000227901575777624,5.37169165584859e-05,51.3888888888889,54.1666666666667,46.6716267205327,19.053611821825
"pb_sc111143","S1466","LNA","Lamna nasus","ATL_N","PSAT",0.000884912767734078,0.00085256711593526,0.000662749218876335,0.000382638439923466,100,100,0,0
"pb_sc34520","S1467","LNA","Lamna nasus","ATL_N","PSAT",0.00039629400134217,6.96059317950442e-05,0.000530961094262388,0.0001132012856537,78.3333333333333,75,21.7306746840088,9.7182531580755
"pb_sc34521","S1468","LNA","Lamna nasus","ATL_N","PSAT",0.00169921902177748,0.000441799933090938,0.00316479302184204,0.00119617932668381,100,100,0,0
"pb_sc34521a","S1469","LNA","Lamna nasus","ATL_N","PSAT",6.85306992324269e-05,0,0.000108135229972794,2.70338074931985e-05,45.8333333333333,41.6666666666667,41.6666666666667,20.8333333333333
"pb_sc34522","S1470","LNA","Lamna nasus","ATL_N","PSAT",9.4075993487857e-05,2.08051071303157e-05,0.000133354062195112,5.96377496288012e-05,66.6666666666667,100,57.7350269189626,33.3333333333333
"pb_sc34523","S1471","LNA","Lamna nasus","ATL_N","PSAT",0.00137007106994483,6.5184914148878e-05,0.00298351202906335,0.000703220529167445,76.530612244898,100,38.4022492862456,14.5146859138448
"pb_sc34524","S1472","LNA","Lamna nasus","ATL_N","PSAT",0.00161581703155689,6.56771460635919e-05,0.00457526720127973,0.000954009159629395,71.6269841269841,73.2142857142857,26.6668438202733,10.8866934016934
"pb_sc44404","S1473","LNA","Lamna nasus","ATL_N","PSAT",5.08438403068024e-05,0,0.00010845741363804,2.71143534095099e-05,27.7777777777778,0,48.1125224324688,27.7777777777778
"pb_sc66396","S1474","LNA","Lamna nasus","ATL_N","PSAT",7.52840272586487e-05,3.69242882646324e-05,8.17028842788762e-05,2.58367205726412e-05,80,80,28.2842712474619,20
"pb_sc66397","S1475","LNA","Lamna nasus","ATL_N","PSAT",0.000596620013672717,8.7861022471114e-05,0.00123165434498292,0.000290303713138434,73.3333333333333,66.6666666666667,26.2466929133727,11.7378779077727
"pb_sc66397a","S1476","LNA","Lamna nasus","ATL_N","PSAT",0,0,0,0,0,0,0,0
"pb_sc66398","S1477","LNA","Lamna nasus","ATL_N","PSAT",0.00033720566506425,0,0.00057292251513947,0.000128109368969201,46.6666666666667,50,42.1637021355784,17.2132593164774
"pb_sc67735","S1478","LNA","Lamna nasus","ATL_N","PSAT",0.000320769307541363,9.54537667445521e-05,0.000469619688463102,0.000121255282164581,90.8333333333333,91.6666666666667,10.6718737290548,5.33593686452738
"pb_sc70158","S1479","LNA","Lamna nasus","ATL_N","PSAT",3.65862930940489e-05,0,0.000101002139278282,3.57096487990106e-05,31.25,12.5,47.3242362150023,23.6621181075011
"pb_sc70161","S1480","LNA","Lamna nasus","ATL_N","PSAT",0.000645265701050711,7.77133938902148e-05,0.00119118937144709,0.000288905858740557,82.2222222222222,83.3333333333333,19.6261352585063,8.01233616769775
"pb_sc70241","S1481","LNA","Lamna nasus","ATL_N","PSAT",4.54633467773204e-05,0,6.83006453586036e-05,2.27668817862012e-05,28.5714285714286,28.5714285714286,40.4061017820884,28.5714285714286
"pb_sc70243","S1482","LNA","Lamna nasus","ATL_N","PSAT",0.000492769952809311,0.000163302848959507,0.000710448534817705,0.000197042970835654,80,100,44.7213595499958,20
"pb_sc70246","S1483","LNA","Lamna nasus","ATL_N","PSAT",0.000146632136416116,4.75055782055335e-05,0.000271402417950996,5.53997865781264e-05,61.4285714285714,80,45.6174569759471,17.2417780859349
"pb_sc75373","S1484","LNA","Lamna nasus","ATL_N","PSAT",0.00038190124659092,1.33255801054053e-05,0.00106688805674493,0.000285137827027183,61.3095238095238,58.3333333333333,30.1404497646956,15.0702248823478
"pb_sc78371","S1485","LNA","Lamna nasus","ATL_N","PSAT",0.0001065570319636,5.35735409349495e-05,0.000150416761938545,7.52083809692726e-05,33.3333333333333,33.3333333333333,47.1404520791032,33.3333333333333
"pb_sc78372","S1486","LNA","Lamna nasus","ATL_N","PSAT",0.000459418839103075,0.000186911031207819,0.000721776338649125,0.000200184738339698,66,80,42.190046219458,18.8679622641132
"pb_sc83609","S1487","LNA","Lamna nasus","ATL_N","PSAT",0.000474181697781377,0.000163165654806211,0.000675629197159141,0.000180569498305046,79.1666666666667,100,33.2290033956281,13.5656838300831
"pb_sc83610","S1488","LNA","Lamna nasus","ATL_N","PSAT",0.00011449795953335,6.35066609250505e-06,0.000193939209063624,6.13289628252622e-05,45,40,52.5991127935317,26.2995563967658
"pb_sc83611","S1489","LNA","Lamna nasus","ATL_N","PSAT",0.000433448078814498,0.000294064210536266,0.000450129951624555,0.000129941324370375,76.6666666666667,100,32.4893144826966,14.5296631451356
"pb_sc83612","S1490","LNA","Lamna nasus","ATL_N","PSAT",0,0,0,0,0,0,NA,NA
"pb_sc93191","S1491","LNA","Lamna nasus","ATL_N","PSAT",0.000391846953053913,0.000134907151420357,0.00075341128143749,0.000147756108685027,67.8571428571428,75,33.4818121676791,12.6549354913508
"pb_sc93193","S1492","LNA","Lamna nasus","ATL_N","PSAT",0.000103427059323807,3.35555186643125e-07,0.000221066122094053,4.7131455592409e-05,57.2649572649573,66.6666666666667,16.2842383617587,9.4017094017094
"pb_sc93202","S1493","LNA","Lamna nasus","ATL_N","PSAT",0.000299369071063908,0.000195112625347785,0.000259071781341059,6.28341364168298e-05,85,100,30,15
"sb_nh111545","S1674","OTHER","carcharhinus plumbeus","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah103754","S1494","CFA","Carcharhinus falciformis","PAC_NE","SPOT",4.31504236533529e-05,8.66663894081015e-06,8.05352314069043e-05,2.07941073347934e-05,54.5454545454545,63.6363636363636,50.6160396620911,29.2231841242211
"sk_ah103755","S1495","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah103757","S1496","CFA","Carcharhinus falciformis","PAC_NE","SPOT",1.20936982109925e-06,0,7.83761221902413e-06,1.20936982109925e-06,1.85185185185185,0,4.53609211626514,1.85185185185185
"sk_ah103758","S1497","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah103759","S1498","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah103760","S1499","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah105084","S1500","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah105085","S1501","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah105155","S1502","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah105156","S1503","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah53963","S1504","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah53994","S1505","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah53997","S1506","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah61002","S1507","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah61008","S1508","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah61009","S1509","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_ah84653","S1510","CFA","Carcharhinus falciformis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sk_jd104656","S1511","CFA","Carcharhinus falciformis","IND_SW","PSAT",4.75998446933548e-05,0,0.000116114125357485,2.59639077447268e-05,22.2222222222222,0,38.4900179459751,22.2222222222222
"sk_jd104659","S1512","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd104662","S1513","CFA","Carcharhinus falciformis","IND_SW","PSAT",5.78293078642868e-06,0,1.67865349816614e-05,3.01495068536431e-06,28.4722222222222,18.75,34.3802605402405,19.8494526777173
"sk_jd104663","S1514","CFA","Carcharhinus falciformis","IND_SW","PSAT",1.14068948802631e-05,0,2.75899887995e-05,5.21401778846675e-06,39.5833333333333,18.75,53.1556284257211,30.6894163805338
"sk_jd104665","S1515","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd104667","S1516","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd104678","S1517","CFA","Carcharhinus falciformis","IND_SW","PSAT",2.48330409564709e-05,0,8.59402078061745e-05,1.97160358428421e-05,10.5555555555556,10.5555555555556,0.785674201318378,0.55555555555555
"sk_jd104678a","S1518","CFA","Carcharhinus falciformis","IND_SW","PSAT",0.000116281104125303,0,0.000355581506234372,8.62411828659142e-05,30.5555555555556,25,33.6787657027282,19.4444444444445
"sk_jd34206","S1519","CFA","Carcharhinus falciformis","IND_SW","PSAT",0.000333534444060467,6.98959552654485e-06,0.00083936094568967,0.000265429236737225,50,50,0,0
"sk_jd34366","S1520","CFA","Carcharhinus falciformis","IND_SW","PSAT",2.94206611461356e-05,0,8.09706822013542e-05,1.55828150551398e-05,13.9880952380952,7.14285714285715,19.6428571428572,9.82142857142858
"sk_jd34415","S1521","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd34419","S1522","CFA","Carcharhinus falciformis","IND_SW","PSAT",0.000497453641448999,3.48137371480629e-05,0.00115493869978093,0.000436525797020662,75,75,35.3553390593274,25
"sk_jd34420","S1523","CFA","Carcharhinus falciformis","IND_SW","PSAT",4.79883207941107e-05,0,9.66686474786597e-05,1.82686572003932e-05,33.8461538461538,40,31.2273586618222,18.029123929484
"sk_jd92742","S1524","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd92775","S1525","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd94241","S1526","CFA","Carcharhinus falciformis","IND_SW","PSAT",9.09105438713858e-06,0,2.01236592168131e-05,4.61668404738626e-06,21.5909090909091,21.5909090909091,4.82118259899917,3.4090909090909
"sk_jd94251","S1527","CFA","Carcharhinus falciformis","IND_SW","PSAT",5.07419936174898e-05,0,0.00013088540615004,2.92668665414158e-05,34.375,18.75,47.1864652204422,23.5932326102211
"sk_jd94253","S1528","CFA","Carcharhinus falciformis","IND_SW","PSAT",2.57978322743464e-05,0,6.61032554864217e-05,1.4093261423143e-05,14.2857142857143,0,24.7435829652697,14.2857142857143
"sk_jd94254","S1529","CFA","Carcharhinus falciformis","IND_SW","PSAT",0.000122062142351819,8.14262961325399e-05,0.000134233941678922,5.48007772126456e-05,83.3333333333333,83.3333333333333,NA,NA
"sk_jd94255","S1530","CFA","Carcharhinus falciformis","IND_SW","PSAT",1.21673680704348e-05,0,3.81445266090925e-05,1.15010075061898e-05,38.0952380952381,14.2857142857143,54.084841388574,31.2258977347714
"sk_jd94259","S1531","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,NA,NA
"sk_jd94260","S1532","CFA","Carcharhinus falciformis","IND_SW","PSAT",7.99194097883052e-06,0,2.6877614119528e-05,3.59167226461399e-06,11.7142857142857,10,12.5519329351365,5.61339505839672
"sk_jd94261","S1533","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,NA,NA
"sk_jd98717","S1534","CFA","Carcharhinus falciformis","IND_SW","PSAT",1.62167174730124e-05,0,5.12817633861693e-05,1.62167174730124e-05,33.3333333333333,0,57.7350269189626,33.3333333333333
"sk_jd98719","S1535","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd98721","S1536","CFA","Carcharhinus falciformis","IND_SW","PSAT",0.000425397839024197,0.000267888809514882,0.000562000186689785,0.000125667062080593,72.7272727272727,72.7272727272727,38.5694607919935,27.2727272727272
"sk_jd98723","S1537","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jd98724","S1538","CFA","Carcharhinus falciformis","IND_SW","PSAT",0.000272100286265735,0,0.000396002233428093,8.08336174084452e-05,23.9583333333333,18.75,28.9425916446871,14.4712958223435
"sk_jl57344","S1539","CFA","Carcharhinus falciformis","IND_SW","SPOT",0,0,NA,NA,0,0,NA,NA
"sk_jl57347","S1540","CFA","Carcharhinus falciformis","IND_SW","SPOT",0,0,0,0,0,0,0,0
"sk_jl57368","S1541","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jl57386","S1542","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,0,0,0,0,0,0
"sk_jl57392","S1543","CFA","Carcharhinus falciformis","IND_SW","PSAT",0,0,NA,NA,0,0,NA,NA
"sk_nh146029","S1544","CFA","Carcharhinus falciformis","ATL_N","SPOT",0.000264535933916688,0.000370578900107194,0.000230590971018281,0.000133131759190102,50,50,70.7106781186548,50
"sl_topp109090","S807","LDI","Lamna ditropis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sl_topp109091","S808","LDI","Lamna ditropis","PAC_NE","SPOT",1.91440054569047e-05,0,0.000114864032741428,1.91440054569047e-05,1.66666666666667,0,2.88675134594813,1.66666666666667
"sl_topp109092","S809","LDI","Lamna ditropis","PAC_NE","SPOT",3.49477389177926e-06,0,3.16831795140676e-05,2.60434131336328e-06,0.925925925925925,0,3.20750149549792,0.925925925925925
"sl_topp109095","S810","LDI","Lamna ditropis","PAC_NE","SPOT",1.29943304593763e-05,0,0.000117262477932885,1.02452702664087e-05,7.5,0,16.8737139427638,5.33593686452737
"sl_topp145018","S811","LDI","Lamna ditropis","PAC_NE","SPOT",5.04447679519308e-05,0,0.000252223839759654,5.04447679519308e-05,4.54545454545454,4.54545454545454,6.42824346533225,4.54545454545454
"sl_topp152300","S812","LDI","Lamna ditropis","PAC_NE","SPOT",1.0427628068941e-05,0,7.29511619603366e-05,5.49890073279282e-06,1.66666666666667,0,5.77350269189626,1.66666666666667
"sl_topp152301","S813","LDI","Lamna ditropis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sl_topp152302","S814","LDI","Lamna ditropis","PAC_NE","SPOT",1.28861179086281e-07,0,1.12484107106006e-06,1.04438871542967e-07,1.56695156695157,0,3.73149179525402,1.07718889623439
"sl_topp152304","S815","LDI","Lamna ditropis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sl_topp152305","S816","LDI","Lamna ditropis","PAC_NE","SPOT",1.19842843623325e-05,0,9.18452264646366e-05,6.51073548105151e-06,7.0436507936508,0,16.4523819965209,4.74939358725095
"sl_topp152306","S817","LDI","Lamna ditropis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sl_topp152307","S818","LDI","Lamna ditropis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sl_topp152309","S819","LDI","Lamna ditropis","PAC_NE","SPOT",0,0,0,0,0,0,0,0
"sl_topp1702001","S820","LDI","Lamna ditropis","PAC_NE","PSAT",1.2825124544177e-06,0,1.17544208041854e-05,1.2825124544177e-06,1.19047619047619,0,3.14970394174356,1.19047619047619
"sl_topp1702004","S821","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1703001","S822","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1703002","S823","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1703006","S824","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1703013","S825","LDI","Lamna ditropis","PAC_NE","PSAT",1.16381844165104e-05,0,7.96973015179809e-05,5.72193278446522e-06,2.33828671328671,0,6.58152787823176,1.98440531994169
"sl_topp1704001","S826","LDI","Lamna ditropis","PAC_NE","PSAT",2.92771460577827e-06,0,2.80933649537729e-05,1.93862636006342e-06,3.03030303030303,0,10.4972776216296,3.03030303030303
"sl_topp1704002","S827","LDI","Lamna ditropis","PAC_NE","PSAT",2.01978577907527e-05,0,0.000149709391987325,1.07209122385523e-05,3.53535353535353,0,9.74106137474035,2.8120022034495
"sl_topp1704005","S828","LDI","Lamna ditropis","PAC_NE","PSAT",2.94237022856239e-06,0,3.82988454434722e-05,2.45687208071561e-06,1.5625,0,5.41265877365274,1.5625
"sl_topp1704009","S829","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1704014","S830","LDI","Lamna ditropis","PAC_NE","PSAT",1.03805922402897e-07,0,1.01118146309937e-06,8.90295635645508e-08,2.22222222222222,0,6.66666666666667,2.22222222222222
"sl_topp1704017","S831","LDI","Lamna ditropis","PAC_NE","PSAT",3.64532278317498e-05,0,0.000539373485058111,3.23494719016491e-05,1.52550091074681,0,4.79146391602083,1.3831764908635
"sl_topp1704020","S832","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1705001","S833","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1705002","S834","LDI","Lamna ditropis","PAC_NE","PSAT",3.56023096767966e-05,0,0.000272642575475928,1.7785240589254e-05,2.40299823633157,0,6.35867733304047,1.83559203496044
"sl_topp1705003","S835","LDI","Lamna ditropis","PAC_NE","PSAT",4.33304111050236e-06,0,4.34352711289061e-05,3.08681030659432e-06,1.04617604617605,0,2.80829732410224,0.810685608017468
"sl_topp1705005","S836","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1705008","S837","LDI","Lamna ditropis","PAC_NE","PSAT",1.07791037286226e-05,0,0.000103949911875353,1.07791037286226e-05,0.657894736842105,0,1.86080731891197,0.657894736842105
"sl_topp1705014","S838","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706001","S839","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706007","S840","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706011","S841","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706014","S842","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706016","S843","LDI","Lamna ditropis","PAC_NE","PSAT",9.427883462827e-06,0,5.33090430459093e-05,5.44083142243924e-06,4.30555555555556,0,8.54928522028466,2.84976174009489
"sl_topp1706017","S844","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706023","S845","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706026","S846","LDI","Lamna ditropis","PAC_NE","PSAT",4.1077092095385e-08,0,4.7550171853707e-07,4.1077092095385e-08,1.66666666666667,0,5.77350269189626,1.66666666666667
"sl_topp1706029","S847","LDI","Lamna ditropis","PAC_NE","PSAT",1.94510963290831e-06,0,1.8303995309278e-05,1.49451495873426e-06,3.07539682539682,0,9.58393269795383,2.76664306152945
"sl_topp1706034","S848","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
"sl_topp1706036","S849","LDI","Lamna ditropis","PAC_NE","PSAT",5.56417332447098e-06,0,2.46354535271163e-05,2.82588032507875e-06,6.4935064935065,0,17.1802033186013,6.4935064935065
"sl_topp1706037","S850","LDI","Lamna ditropis","PAC_NE","PSAT",5.82154643374628e-06,0,5.25243182668341e-05,5.15043314962971e-06,7.02380952380952,0,12.9251824998946,4.08730158730159
"sl_topp1706041","S851","LDI","Lamna ditropis","PAC_NE","PSAT",0,0,0,0,0,0,0,0
