"x","y","dit"
53.5,22.5,NA
54.5,22.5,NA
55.5,22.5,NA
56.5,22.5,NA
57.5,22.5,NA
58.5,22.5,NA
59.5,22.5,NA
60.5,22.5,NA
61.5,22.5,NA
62.5,22.5,NA
63.5,22.5,NA
64.5,22.5,NA
65.5,22.5,NA
66.5,22.5,NA
67.5,22.5,NA
68.5,22.5,NA
69.5,22.5,NA
70.5,22.5,NA
71.5,22.5,NA
72.5,22.5,NA
73.5,22.5,NA
74.5,22.5,NA
75.5,22.5,NA
76.5,22.5,NA
77.5,22.5,NA
78.5,22.5,NA
79.5,22.5,NA
80.5,22.5,NA
81.5,22.5,NA
82.5,22.5,NA
83.5,22.5,NA
84.5,22.5,NA
85.5,22.5,NA
86.5,22.5,NA
87.5,22.5,NA
88.5,22.5,NA
89.5,22.5,NA
90.5,22.5,NA
91.5,22.5,NA
92.5,22.5,NA
93.5,22.5,NA
94.5,22.5,NA
95.5,22.5,NA
96.5,22.5,NA
97.5,22.5,NA
98.5,22.5,NA
99.5,22.5,NA
100.5,22.5,NA
101.5,22.5,NA
102.5,22.5,NA
103.5,22.5,NA
104.5,22.5,NA
105.5,22.5,NA
106.5,22.5,NA
107.5,22.5,NA
108.5,22.5,NA
109.5,22.5,NA
110.5,22.5,NA
111.5,22.5,NA
112.5,22.5,NA
113.5,22.5,NA
114.5,22.5,NA
115.5,22.5,NA
116.5,22.5,NA
117.5,22.5,NA
118.5,22.5,NA
119.5,22.5,NA
120.5,22.5,NA
121.5,22.5,NA
122.5,22.5,NA
123.5,22.5,NA
124.5,22.5,NA
125.5,22.5,NA
126.5,22.5,NA
127.5,22.5,NA
128.5,22.5,NA
129.5,22.5,NA
130.5,22.5,NA
131.5,22.5,NA
132.5,22.5,NA
133.5,22.5,NA
134.5,22.5,NA
135.5,22.5,NA
136.5,22.5,NA
137.5,22.5,NA
138.5,22.5,NA
139.5,22.5,NA
140.5,22.5,NA
141.5,22.5,NA
142.5,22.5,NA
143.5,22.5,NA
144.5,22.5,NA
145.5,22.5,NA
146.5,22.5,NA
147.5,22.5,NA
148.5,22.5,NA
149.5,22.5,NA
150.5,22.5,NA
151.5,22.5,NA
152.5,22.5,NA
153.5,22.5,NA
154.5,22.5,NA
155.5,22.5,NA
156.5,22.5,NA
157.5,22.5,NA
158.5,22.5,NA
159.5,22.5,NA
160.5,22.5,NA
161.5,22.5,NA
162.5,22.5,NA
163.5,22.5,NA
164.5,22.5,NA
165.5,22.5,NA
166.5,22.5,NA
167.5,22.5,NA
168.5,22.5,NA
169.5,22.5,NA
170.5,22.5,NA
171.5,22.5,NA
172.5,22.5,NA
173.5,22.5,NA
174.5,22.5,NA
175.5,22.5,NA
176.5,22.5,NA
177.5,22.5,NA
178.5,22.5,NA
179.5,22.5,NA
-179.5,21.5,NA
-178.5,21.5,NA
-177.5,21.5,NA
-176.5,21.5,NA
-175.5,21.5,NA
-174.5,21.5,NA
-173.5,21.5,NA
-172.5,21.5,NA
-171.5,21.5,NA
-170.5,21.5,NA
-169.5,21.5,NA
-168.5,21.5,NA
-167.5,21.5,NA
-166.5,21.5,NA
-165.5,21.5,NA
-164.5,21.5,NA
-163.5,21.5,NA
-162.5,21.5,9.60154102358501e-06
-161.5,21.5,1.26947143144207e-05
-160.5,21.5,9.28624376683729e-06
-159.5,21.5,5.08397715748288e-06
-158.5,21.5,8.39404401631327e-06
-157.5,21.5,1.06225434137741e-05
-156.5,21.5,8.28377051220741e-06
-155.5,21.5,7.72980092733633e-06
-154.5,21.5,3.32715808326611e-06
-153.5,21.5,3.63298704542103e-06
-152.5,21.5,3.60514809472079e-06
-151.5,21.5,7.30191004549852e-06
-150.5,21.5,5.99096256337361e-06
-149.5,21.5,3.53074506165285e-06
-148.5,21.5,3.49144193023676e-06
-147.5,21.5,1.19732612802181e-05
-146.5,21.5,1.12853858809103e-05
-145.5,21.5,8.27473559184e-06
-144.5,21.5,1.51474050653633e-05
-143.5,21.5,5.53496283828281e-06
-142.5,21.5,5.567714197241e-06
-141.5,21.5,1.31714523377013e-05
-140.5,21.5,2.36552550632041e-05
-139.5,21.5,2.32340644288342e-05
-138.5,21.5,2.04770731215831e-05
-137.5,21.5,3.98889278585557e-05
-136.5,21.5,3.04924469674006e-05
-135.5,21.5,5.1562372391345e-05
-134.5,21.5,4.33103923569433e-05
-133.5,21.5,3.64985098713078e-05
-132.5,21.5,3.75471172446851e-05
-131.5,21.5,3.30203038174659e-05
-130.5,21.5,3.30663060594816e-05
-129.5,21.5,2.40094850596506e-05
-128.5,21.5,2.73610494332388e-05
-127.5,21.5,1.71989249793114e-05
-126.5,21.5,1.14967187982984e-05
-125.5,21.5,1.11473955257679e-05
-124.5,21.5,1.34364217956318e-05
-123.5,21.5,1.68174501595786e-05
-122.5,21.5,2.02076607820345e-05
-121.5,21.5,1.85384378710296e-05
-120.5,21.5,2.43170907197054e-05
-119.5,21.5,3.45444241247606e-05
-118.5,21.5,3.75766758224927e-05
-117.5,21.5,2.53248290391639e-05
-116.5,21.5,3.27043235301971e-05
-115.5,21.5,1.59421324497089e-05
-114.5,21.5,1.66241479746532e-05
-113.5,21.5,2.92499116767431e-05
-112.5,21.5,2.42789465119131e-05
-111.5,21.5,6.50362344458699e-05
-110.5,21.5,4.22928678744938e-05
-109.5,21.5,1.14804524855572e-05
-108.5,21.5,1.20872764455271e-05
-107.5,21.5,1.43160996231018e-05
-106.5,21.5,2.3229402358993e-05
-105.5,21.5,5.52304954908323e-05
-104.5,21.5,NA
-103.5,21.5,NA
-102.5,21.5,NA
-101.5,21.5,NA
-100.5,21.5,NA
-99.5,21.5,NA
-98.5,21.5,NA
-97.5,21.5,9.91063643596135e-06
-96.5,21.5,2.49547410930973e-05
-95.5,21.5,1.59777537191985e-05
-94.5,21.5,1.44768573591136e-05
-93.5,21.5,4.15783833886962e-05
-92.5,21.5,1.17624331323896e-05
-91.5,21.5,1.17707331810379e-05
-90.5,21.5,NA
-89.5,21.5,NA
-88.5,21.5,NA
-87.5,21.5,9.70045039139222e-06
-86.5,21.5,0.000616187695413828
-85.5,21.5,1.19421993076685e-05
-84.5,21.5,7.46664318285184e-06
-83.5,21.5,5.03694946019095e-06
-82.5,21.5,NA
-81.5,21.5,4.85120253870264e-05
-80.5,21.5,1.81902451004134e-05
-79.5,21.5,1.46453430716065e-05
-78.5,21.5,NA
-77.5,21.5,3.40305132340291e-06
-76.5,21.5,3.00279371003853e-05
-75.5,21.5,0.000149391024024226
-74.5,21.5,0.000245818693656474
-73.5,21.5,0.000121359611512162
-72.5,21.5,6.57489727018401e-05
-71.5,21.5,8.35845858091488e-05
-70.5,21.5,1.79033777385484e-05
-69.5,21.5,1.45441908898647e-05
-68.5,21.5,1.74510751094203e-05
-67.5,21.5,1.02010435512057e-05
-66.5,21.5,1.81569812411908e-05
-65.5,21.5,1.31681026687147e-05
-64.5,21.5,1.56820515258005e-05
-63.5,21.5,2.43685062741861e-05
-62.5,21.5,1.74430151673732e-05
-61.5,21.5,1.29225618366036e-05
-60.5,21.5,3.02413172903471e-05
-59.5,21.5,2.24603700189618e-05
-58.5,21.5,1.54594181367429e-05
-57.5,21.5,1.20310778584098e-05
-56.5,21.5,7.78151388658443e-06
-55.5,21.5,5.55189853912452e-06
-54.5,21.5,3.52096103597432e-05
-53.5,21.5,NA
-52.5,21.5,NA
-51.5,21.5,6.07243782724254e-06
-50.5,21.5,1.83062968517334e-06
-49.5,21.5,1.71492611116264e-05
-48.5,21.5,9.70045039139222e-06
-47.5,21.5,1.67130315276154e-06
-46.5,21.5,1.65222763826023e-06
-45.5,21.5,3.97657277062535e-06
-44.5,21.5,4.99466614201083e-06
-43.5,21.5,5.63315506951767e-06
-42.5,21.5,4.46668764197966e-06
-41.5,21.5,3.41855070473684e-06
-40.5,21.5,NA
-39.5,21.5,NA
-38.5,21.5,NA
-37.5,21.5,NA
-36.5,21.5,NA
-35.5,21.5,NA
-34.5,21.5,NA
-33.5,21.5,4.25909420300741e-05
-32.5,21.5,8.30855333333602e-06
-31.5,21.5,1.5899122445262e-05
-30.5,21.5,1.13121450340259e-05
-29.5,21.5,1.04684822872514e-05
-28.5,21.5,8.84180190041661e-06
-27.5,21.5,2.02702067326754e-05
-26.5,21.5,1.54766930791084e-05
-25.5,21.5,4.56233055956545e-06
-24.5,21.5,7.96973290562164e-06
-23.5,21.5,1.16213959699962e-05
-22.5,21.5,9.73911028268049e-06
-21.5,21.5,1.40263000503182e-05
-20.5,21.5,1.04118435046985e-05
-19.5,21.5,NA
-18.5,21.5,NA
-17.5,21.5,6.49043504381552e-05
-16.5,21.5,NA
-15.5,21.5,NA
-14.5,21.5,NA
-13.5,21.5,NA
-12.5,21.5,NA
-11.5,21.5,NA
-10.5,21.5,NA
-9.5,21.5,NA
-8.5,21.5,NA
-7.5,21.5,NA
-6.5,21.5,NA
-5.5,21.5,NA
-4.5,21.5,NA
-3.5,21.5,NA
-2.5,21.5,NA
-1.5,21.5,NA
-0.5,21.5,NA
0.5,21.5,NA
1.5,21.5,NA
2.5,21.5,NA
3.5,21.5,NA
4.5,21.5,NA
5.5,21.5,NA
6.5,21.5,NA
7.5,21.5,NA
8.5,21.5,NA
9.5,21.5,NA
10.5,21.5,NA
11.5,21.5,NA
12.5,21.5,NA
13.5,21.5,NA
14.5,21.5,NA
15.5,21.5,NA
16.5,21.5,NA
17.5,21.5,NA
18.5,21.5,NA
19.5,21.5,NA
20.5,21.5,NA
21.5,21.5,NA
22.5,21.5,NA
23.5,21.5,NA
24.5,21.5,NA
25.5,21.5,NA
26.5,21.5,NA
27.5,21.5,NA
28.5,21.5,NA
29.5,21.5,NA
30.5,21.5,NA
31.5,21.5,NA
32.5,21.5,NA
33.5,21.5,NA
34.5,21.5,NA
35.5,21.5,NA
36.5,21.5,NA
37.5,21.5,2.03371064344537e-06
38.5,21.5,9.71528788795695e-05
39.5,21.5,4.50222614745144e-06
40.5,21.5,NA
41.5,21.5,NA
42.5,21.5,NA
43.5,21.5,NA
44.5,21.5,NA
45.5,21.5,NA
46.5,21.5,NA
47.5,21.5,NA
48.5,21.5,NA
49.5,21.5,NA
50.5,21.5,NA
51.5,21.5,NA
52.5,21.5,NA
53.5,21.5,NA
54.5,21.5,NA
55.5,21.5,NA
56.5,21.5,NA
57.5,21.5,NA
58.5,21.5,NA
59.5,21.5,NA
60.5,21.5,NA
61.5,21.5,NA
62.5,21.5,NA
63.5,21.5,NA
64.5,21.5,NA
65.5,21.5,NA
66.5,21.5,NA
67.5,21.5,NA
68.5,21.5,NA
69.5,21.5,NA
70.5,21.5,NA
71.5,21.5,NA
72.5,21.5,NA
73.5,21.5,NA
74.5,21.5,NA
75.5,21.5,NA
76.5,21.5,NA
77.5,21.5,NA
78.5,21.5,NA
79.5,21.5,NA
80.5,21.5,NA
81.5,21.5,NA
82.5,21.5,NA
83.5,21.5,NA
84.5,21.5,NA
85.5,21.5,NA
86.5,21.5,NA
87.5,21.5,NA
88.5,21.5,NA
89.5,21.5,NA
90.5,21.5,NA
91.5,21.5,NA
92.5,21.5,NA
93.5,21.5,NA
94.5,21.5,NA
95.5,21.5,NA
96.5,21.5,NA
97.5,21.5,NA
98.5,21.5,NA
99.5,21.5,NA
100.5,21.5,NA
101.5,21.5,NA
102.5,21.5,NA
103.5,21.5,NA
104.5,21.5,NA
105.5,21.5,NA
106.5,21.5,NA
107.5,21.5,NA
108.5,21.5,NA
109.5,21.5,NA
110.5,21.5,NA
111.5,21.5,NA
112.5,21.5,NA
113.5,21.5,NA
114.5,21.5,NA
115.5,21.5,NA
116.5,21.5,NA
117.5,21.5,NA
118.5,21.5,NA
119.5,21.5,NA
120.5,21.5,NA
121.5,21.5,NA
122.5,21.5,NA
123.5,21.5,NA
124.5,21.5,NA
125.5,21.5,NA
126.5,21.5,NA
127.5,21.5,NA
128.5,21.5,NA
129.5,21.5,NA
130.5,21.5,NA
131.5,21.5,NA
132.5,21.5,NA
133.5,21.5,NA
134.5,21.5,NA
135.5,21.5,NA
136.5,21.5,NA
137.5,21.5,NA
138.5,21.5,NA
139.5,21.5,NA
140.5,21.5,NA
141.5,21.5,NA
142.5,21.5,NA
143.5,21.5,NA
144.5,21.5,NA
145.5,21.5,NA
146.5,21.5,NA
147.5,21.5,NA
148.5,21.5,NA
149.5,21.5,NA
150.5,21.5,NA
151.5,21.5,NA
152.5,21.5,NA
153.5,21.5,NA
154.5,21.5,NA
155.5,21.5,NA
156.5,21.5,NA
157.5,21.5,NA
158.5,21.5,NA
159.5,21.5,NA
160.5,21.5,NA
161.5,21.5,NA
162.5,21.5,NA
163.5,21.5,NA
164.5,21.5,NA
165.5,21.5,NA
166.5,21.5,NA
167.5,21.5,NA
168.5,21.5,NA
169.5,21.5,NA
170.5,21.5,NA
171.5,21.5,NA
172.5,21.5,NA
173.5,21.5,NA
174.5,21.5,NA
175.5,21.5,NA
176.5,21.5,NA
177.5,21.5,NA
178.5,21.5,NA
179.5,21.5,NA
-179.5,20.5,NA
-178.5,20.5,NA
-177.5,20.5,NA
-176.5,20.5,NA
-175.5,20.5,NA
-174.5,20.5,NA
-173.5,20.5,NA
-172.5,20.5,NA
-171.5,20.5,NA
-170.5,20.5,NA
-169.5,20.5,NA
-168.5,20.5,NA
-167.5,20.5,NA
-166.5,20.5,NA
-165.5,20.5,NA
-164.5,20.5,NA
-163.5,20.5,NA
-162.5,20.5,NA
-161.5,20.5,NA
-160.5,20.5,NA
-159.5,20.5,1.63201348186703e-05
-158.5,20.5,4.15427712141536e-06
-157.5,20.5,3.00639967463212e-05
-156.5,20.5,3.17142184940167e-05
-155.5,20.5,1.17812260214123e-05
-154.5,20.5,3.36418747792777e-06
-153.5,20.5,3.11055805468641e-06
-152.5,20.5,5.4233064474829e-06
-151.5,20.5,1.08310287032509e-05
-150.5,20.5,5.4233064474829e-06
-149.5,20.5,5.36150218977127e-06
-148.5,20.5,1.30172848002985e-05
-147.5,20.5,9.32317288970808e-06
-146.5,20.5,5.42330599273555e-06
-145.5,20.5,7.62220770411659e-06
-144.5,20.5,1.94009007827844e-05
-143.5,20.5,NA
-142.5,20.5,NA
-141.5,20.5,2.90975131065352e-05
-140.5,20.5,2.84736906905891e-05
-139.5,20.5,3.35217664542142e-05
-138.5,20.5,2.22721082536737e-05
-137.5,20.5,2.0422356101335e-05
-136.5,20.5,4.29821666330099e-05
-135.5,20.5,2.96699872706085e-05
-134.5,20.5,3.42830644513015e-05
-133.5,20.5,1.9084151062998e-05
-132.5,20.5,2.66893548541702e-05
-131.5,20.5,2.12172253668541e-05
-130.5,20.5,3.36644952767529e-05
-129.5,20.5,2.19917510548839e-05
-128.5,20.5,2.18214518099558e-05
-127.5,20.5,1.81067134690238e-05
-126.5,20.5,1.52381035150029e-05
-125.5,20.5,1.27370394693571e-05
-124.5,20.5,1.1032291695301e-05
-123.5,20.5,1.68842507264344e-05
-122.5,20.5,2.27422569878399e-05
-121.5,20.5,2.01224193006055e-05
-120.5,20.5,1.89643906196579e-05
-119.5,20.5,2.56317889579805e-05
-118.5,20.5,1.54840981849702e-05
-117.5,20.5,1.89200181921478e-05
-116.5,20.5,2.15394684346393e-05
-115.5,20.5,2.03125728148734e-05
-114.5,20.5,2.23559291043784e-05
-113.5,20.5,1.94118802028242e-05
-112.5,20.5,1.85082117241109e-05
-111.5,20.5,4.14206879213452e-05
-110.5,20.5,1.3964532627142e-05
-109.5,20.5,9.00576287676813e-06
-108.5,20.5,9.59401768341195e-06
-107.5,20.5,3.77246942662168e-06
-106.5,20.5,4.03169397031888e-05
-105.5,20.5,2.52672907663509e-05
-104.5,20.5,NA
-103.5,20.5,NA
-102.5,20.5,NA
-101.5,20.5,NA
-100.5,20.5,NA
-99.5,20.5,NA
-98.5,20.5,NA
-97.5,20.5,6.4836822275538e-06
-96.5,20.5,4.27199483965524e-05
-95.5,20.5,1.4579035450879e-05
-94.5,20.5,3.52880597347394e-05
-93.5,20.5,1.4662041394331e-05
-92.5,20.5,1.73187472682912e-05
-91.5,20.5,NA
-90.5,20.5,NA
-89.5,20.5,NA
-88.5,20.5,NA
-87.5,20.5,9.48505748965545e-06
-86.5,20.5,1.15552966235555e-05
-85.5,20.5,1.80303632077994e-05
-84.5,20.5,8.22552647150587e-06
-83.5,20.5,1.41526124934899e-05
-82.5,20.5,3.66219392162748e-05
-81.5,20.5,1.08013891804148e-05
-80.5,20.5,8.22617403173354e-06
-79.5,20.5,5.63812864129432e-06
-78.5,20.5,8.82388667378109e-06
-77.5,20.5,5.61497745366069e-06
-76.5,20.5,NA
-75.5,20.5,1.07081486930838e-05
-74.5,20.5,9.76701703621075e-05
-73.5,20.5,5.09251076437067e-05
-72.5,20.5,4.43850403826218e-05
-71.5,20.5,1.69109516718891e-05
-70.5,20.5,1.80293791345321e-05
-69.5,20.5,1.18955604193616e-05
-68.5,20.5,1.59402752615279e-05
-67.5,20.5,8.18106764199911e-06
-66.5,20.5,1.12233819891117e-05
-65.5,20.5,1.61916359502356e-05
-64.5,20.5,2.17124124901602e-05
-63.5,20.5,2.43651156779379e-05
-62.5,20.5,2.10552589123836e-05
-61.5,20.5,2.49230906774756e-05
-60.5,20.5,2.10095859074499e-05
-59.5,20.5,8.60319778439589e-06
-58.5,20.5,2.45634237217018e-05
-57.5,20.5,1.40786469273735e-05
-56.5,20.5,1.25156957437866e-05
-55.5,20.5,1.09533712020493e-05
-54.5,20.5,1.29798136185855e-05
-53.5,20.5,1.98093403014354e-06
-52.5,20.5,8.47460069053341e-06
-51.5,20.5,1.91054550668923e-06
-50.5,20.5,NA
-49.5,20.5,8.5153269537841e-06
-48.5,20.5,NA
-47.5,20.5,9.90294211078435e-06
-46.5,20.5,1.24956077343086e-05
-45.5,20.5,2.08634173759492e-06
-44.5,20.5,2.12883173844602e-06
-43.5,20.5,NA
-42.5,20.5,NA
-41.5,20.5,NA
-40.5,20.5,NA
-39.5,20.5,NA
-38.5,20.5,NA
-37.5,20.5,NA
-36.5,20.5,NA
-35.5,20.5,NA
-34.5,20.5,NA
-33.5,20.5,2.48437863774598e-05
-32.5,20.5,1.84684795385692e-05
-31.5,20.5,6.75963065077667e-06
-30.5,20.5,7.08559946360765e-06
-29.5,20.5,3.99875671064365e-06
-28.5,20.5,6.07598030910594e-06
-27.5,20.5,2.80059393844567e-05
-26.5,20.5,1.75114528246922e-05
-25.5,20.5,1.0378481420048e-05
-24.5,20.5,6.7573869273474e-06
-23.5,20.5,6.83395683154231e-06
-22.5,20.5,NA
-21.5,20.5,4.7946873564797e-06
-20.5,20.5,1.07369733086671e-05
-19.5,20.5,2.66761412603955e-06
-18.5,20.5,2.16266635106876e-05
-17.5,20.5,5.58408137294464e-05
-16.5,20.5,NA
-15.5,20.5,NA
-14.5,20.5,NA
-13.5,20.5,NA
-12.5,20.5,NA
-11.5,20.5,NA
-10.5,20.5,NA
-9.5,20.5,NA
-8.5,20.5,NA
-7.5,20.5,NA
-6.5,20.5,NA
-5.5,20.5,NA
-4.5,20.5,NA
-3.5,20.5,NA
-2.5,20.5,NA
-1.5,20.5,NA
-0.5,20.5,NA
0.5,20.5,NA
1.5,20.5,NA
2.5,20.5,NA
3.5,20.5,NA
4.5,20.5,NA
5.5,20.5,NA
6.5,20.5,NA
7.5,20.5,NA
8.5,20.5,NA
9.5,20.5,NA
10.5,20.5,NA
11.5,20.5,NA
12.5,20.5,NA
13.5,20.5,NA
14.5,20.5,NA
15.5,20.5,NA
16.5,20.5,NA
17.5,20.5,NA
18.5,20.5,NA
19.5,20.5,NA
20.5,20.5,NA
21.5,20.5,NA
22.5,20.5,NA
23.5,20.5,NA
24.5,20.5,NA
25.5,20.5,NA
26.5,20.5,NA
27.5,20.5,NA
28.5,20.5,NA
29.5,20.5,NA
30.5,20.5,NA
31.5,20.5,NA
32.5,20.5,NA
33.5,20.5,NA
34.5,20.5,NA
35.5,20.5,NA
36.5,20.5,NA
37.5,20.5,1.83716874744277e-05
38.5,20.5,1.05786766653182e-05
39.5,20.5,1.21781804409693e-05
40.5,20.5,5.84439876547549e-05
41.5,20.5,NA
42.5,20.5,NA
43.5,20.5,NA
44.5,20.5,NA
45.5,20.5,NA
46.5,20.5,NA
47.5,20.5,NA
48.5,20.5,NA
49.5,20.5,NA
50.5,20.5,NA
51.5,20.5,NA
52.5,20.5,NA
53.5,20.5,NA
54.5,20.5,NA
55.5,20.5,NA
56.5,20.5,NA
57.5,20.5,NA
58.5,20.5,NA
59.5,20.5,NA
60.5,20.5,NA
61.5,20.5,NA
62.5,20.5,NA
63.5,20.5,NA
64.5,20.5,NA
65.5,20.5,NA
66.5,20.5,NA
67.5,20.5,NA
68.5,20.5,NA
69.5,20.5,NA
70.5,20.5,NA
71.5,20.5,NA
72.5,20.5,NA
73.5,20.5,NA
74.5,20.5,NA
75.5,20.5,NA
76.5,20.5,NA
77.5,20.5,NA
78.5,20.5,NA
79.5,20.5,NA
80.5,20.5,NA
81.5,20.5,NA
82.5,20.5,NA
83.5,20.5,NA
84.5,20.5,NA
85.5,20.5,NA
86.5,20.5,NA
87.5,20.5,NA
88.5,20.5,NA
89.5,20.5,NA
90.5,20.5,NA
91.5,20.5,NA
92.5,20.5,NA
93.5,20.5,NA
94.5,20.5,NA
95.5,20.5,NA
96.5,20.5,NA
97.5,20.5,NA
98.5,20.5,NA
99.5,20.5,NA
100.5,20.5,NA
101.5,20.5,NA
102.5,20.5,NA
103.5,20.5,NA
104.5,20.5,NA
105.5,20.5,NA
106.5,20.5,NA
107.5,20.5,NA
108.5,20.5,NA
109.5,20.5,NA
110.5,20.5,NA
111.5,20.5,NA
112.5,20.5,NA
113.5,20.5,NA
114.5,20.5,NA
115.5,20.5,NA
116.5,20.5,NA
117.5,20.5,NA
118.5,20.5,NA
119.5,20.5,NA
120.5,20.5,NA
121.5,20.5,NA
122.5,20.5,NA
123.5,20.5,NA
124.5,20.5,NA
125.5,20.5,NA
126.5,20.5,NA
127.5,20.5,NA
128.5,20.5,NA
129.5,20.5,NA
130.5,20.5,NA
131.5,20.5,NA
132.5,20.5,NA
133.5,20.5,NA
134.5,20.5,NA
135.5,20.5,NA
136.5,20.5,NA
137.5,20.5,NA
138.5,20.5,NA
139.5,20.5,NA
140.5,20.5,NA
141.5,20.5,NA
142.5,20.5,NA
143.5,20.5,NA
144.5,20.5,NA
145.5,20.5,NA
146.5,20.5,NA
147.5,20.5,NA
148.5,20.5,NA
149.5,20.5,NA
150.5,20.5,NA
151.5,20.5,NA
152.5,20.5,NA
153.5,20.5,NA
154.5,20.5,NA
155.5,20.5,NA
156.5,20.5,NA
157.5,20.5,NA
158.5,20.5,NA
159.5,20.5,NA
160.5,20.5,NA
161.5,20.5,NA
162.5,20.5,NA
163.5,20.5,NA
164.5,20.5,NA
165.5,20.5,NA
166.5,20.5,NA
167.5,20.5,NA
168.5,20.5,NA
169.5,20.5,NA
170.5,20.5,NA
171.5,20.5,NA
172.5,20.5,NA
173.5,20.5,NA
174.5,20.5,NA
175.5,20.5,NA
176.5,20.5,NA
177.5,20.5,NA
178.5,20.5,NA
179.5,20.5,NA
-179.5,19.5,NA
-178.5,19.5,NA
-177.5,19.5,NA
-176.5,19.5,NA
-175.5,19.5,NA
-174.5,19.5,NA
-173.5,19.5,NA
-172.5,19.5,NA
-171.5,19.5,NA
-170.5,19.5,NA
-169.5,19.5,NA
-168.5,19.5,NA
-167.5,19.5,NA
-166.5,19.5,NA
-165.5,19.5,NA
-164.5,19.5,NA
-163.5,19.5,NA
-162.5,19.5,NA
-161.5,19.5,NA
-160.5,19.5,NA
-159.5,19.5,4.82195646327455e-05
-158.5,19.5,6.21315484750085e-06
-157.5,19.5,3.98847478209063e-05
-156.5,19.5,1.67232064995915e-05
-155.5,19.5,NA
-154.5,19.5,3.11570693156682e-06
-153.5,19.5,NA
-152.5,19.5,NA
-151.5,19.5,NA
-150.5,19.5,NA
-149.5,19.5,1.23141826406936e-05
-148.5,19.5,9.56837902776897e-06
-147.5,19.5,1.22366873256397e-05
-146.5,19.5,9.70045039139222e-06
-145.5,19.5,1.45506755870883e-05
-144.5,19.5,1.80227925739018e-05
-143.5,19.5,1.65587498486275e-05
-142.5,19.5,2.17951601371169e-05
-141.5,19.5,2.51337678491836e-05
-140.5,19.5,3.33245588990394e-05
-139.5,19.5,1.49201541717048e-05
-138.5,19.5,1.81384621100733e-05
-137.5,19.5,2.20922684093239e-05
-136.5,19.5,3.30414331983775e-05
-135.5,19.5,3.36497578246053e-05
-134.5,19.5,2.36823671002639e-05
-133.5,19.5,2.39116925513372e-05
-132.5,19.5,2.65402759396238e-05
-131.5,19.5,1.41694399644621e-05
-130.5,19.5,2.62888352153823e-05
-129.5,19.5,2.40038098127116e-05
-128.5,19.5,1.57467402459588e-05
-127.5,19.5,1.38436280394671e-05
-126.5,19.5,1.51522872329224e-05
-125.5,19.5,1.35144518935704e-05
-124.5,19.5,9.18622663448332e-06
-123.5,19.5,2.32314068853157e-05
-122.5,19.5,1.6028776371968e-05
-121.5,19.5,2.87900766124949e-05
-120.5,19.5,2.10830166906817e-05
-119.5,19.5,2.89629097096622e-05
-118.5,19.5,1.95794873434352e-05
-117.5,19.5,1.87512614502339e-05
-116.5,19.5,4.45016121375374e-05
-115.5,19.5,1.87378464033827e-05
-114.5,19.5,1.58905604621395e-05
-113.5,19.5,3.13381788146216e-05
-112.5,19.5,1.50432970258407e-05
-111.5,19.5,3.24881330016069e-05
-110.5,19.5,3.6922239814885e-05
-109.5,19.5,6.75426872476237e-06
-108.5,19.5,1.53383753058733e-05
-107.5,19.5,4.21895538238459e-06
-106.5,19.5,1.37594779516803e-05
-105.5,19.5,2.80498097708914e-05
-104.5,19.5,NA
-103.5,19.5,NA
-102.5,19.5,NA
-101.5,19.5,NA
-100.5,19.5,NA
-99.5,19.5,NA
-98.5,19.5,NA
-97.5,19.5,NA
-96.5,19.5,3.1921619665809e-05
-95.5,19.5,0.000112070949398912
-94.5,19.5,2.64619156951085e-05
-93.5,19.5,3.26890949509107e-05
-92.5,19.5,2.56670282396954e-05
-91.5,19.5,NA
-90.5,19.5,NA
-89.5,19.5,NA
-88.5,19.5,NA
-87.5,19.5,1.36101889438578e-05
-86.5,19.5,1.91060516954167e-05
-85.5,19.5,3.70968450624787e-06
-84.5,19.5,1.9518991393852e-05
-83.5,19.5,1.91271647054236e-05
-82.5,19.5,2.01291877601761e-05
-81.5,19.5,9.80333788902499e-05
-80.5,19.5,1.34233123390004e-05
-79.5,19.5,1.35162072183448e-05
-78.5,19.5,1.1767771866289e-05
-77.5,19.5,2.24581308430061e-05
-76.5,19.5,1.25453134387499e-05
-75.5,19.5,2.18820896407124e-05
-74.5,19.5,3.60184931196272e-05
-73.5,19.5,2.91533087874996e-05
-72.5,19.5,1.09060292743379e-05
-71.5,19.5,4.85613463752088e-06
-70.5,19.5,6.09327616984956e-06
-69.5,19.5,8.4746498032473e-06
-68.5,19.5,1.01969517345424e-05
-67.5,19.5,1.09902957774466e-05
-66.5,19.5,1.43159522849601e-05
-65.5,19.5,9.20805177884176e-06
-64.5,19.5,1.4335561900225e-05
-63.5,19.5,1.6507407053723e-05
-62.5,19.5,1.98423294932581e-05
-61.5,19.5,1.92512379726395e-05
-60.5,19.5,1.84048622031696e-05
-59.5,19.5,1.22579422168201e-05
-58.5,19.5,1.6589912775089e-05
-57.5,19.5,1.3347446838452e-05
-56.5,19.5,1.57388167281169e-05
-55.5,19.5,1.7952088455786e-05
-54.5,19.5,9.70045039139222e-06
-53.5,19.5,NA
-52.5,19.5,1.30009875647374e-05
-51.5,19.5,NA
-50.5,19.5,NA
-49.5,19.5,8.40128268464468e-06
-48.5,19.5,8.21784851723351e-06
-47.5,19.5,1.01249888757593e-05
-46.5,19.5,NA
