ID,CommonName,ScientificName,LENGTH_cm,SEX,TAG_TYPE,TAG_DATE,TAG_LAT,TAG_LONG,DAYS@LIBERTY,FINAL_LAT,FINAL_LONG,CAPTURE (Y/N),REGION
S1048,Tiger shark,Galeocerdo cuvier,310,M,SPOT,03/10/2013,31.99,-65.2,692,37.14,-55.02,,ATL_N
S1049,Tiger shark,Galeocerdo cuvier,170,F,SPOT,09/01/2016,19.37,-81.31,50,19.39,-81.28,,ATL_N
S1050,Tiger shark,Galeocerdo cuvier,340,F,SPOT,01/03/2016,19.36,-81.31,8,19.41,-81.35,,ATL_N
S1051,Tiger shark,Galeocerdo cuvier,290,F,SPOT,11/04/2016,19.04,-80.58,46,19.66,-80.57,,ATL_N
S1052,Tiger shark,Galeocerdo cuvier,280,F,SPOT,06/12/2010,18.33,-64.62,212,18.32,-64.6,,ATL_N
S1053,Tiger shark,Galeocerdo cuvier,170,F,SPOT,26/06/2010,18.25,-64.97,201,18.82,-64.7,,ATL_N
S1054,Tiger shark,Galeocerdo cuvier,270,F,SPOT,16/07/2010,17.62,-65.53,15,32.1,-65.16,,ATL_N
S1055,Tiger shark,Galeocerdo cuvier,270,M,SPOT,27/07/2010,32.05,-65.04,607,30.22,-76.34,,ATL_N
S1056,Tiger shark,Galeocerdo cuvier,180,F,SPOT,07/07/2012,32.05,-65.02,381,32.13,-65.03,,ATL_N
S1057,Tiger shark,Galeocerdo cuvier,350,M,SPOT,24/07/2010,32.06,-65.04,305,34.49,-58.07,,ATL_N
S1058,Tiger shark,Galeocerdo cuvier,300,F,SPOT,27/07/2010,18.14,-64.57,397,18.3,-64.91,,ATL_N
S1059,Tiger shark,Galeocerdo cuvier,250,M,SPOT,05/09/2010,32.06,-65.05,41,31.94,-65.18,,ATL_N
S1060,Tiger shark,Galeocerdo cuvier,280,F,SPOT,25/09/2010,18.23,-64.94,340,22.05,-59.54,,ATL_N
S1061,Tiger shark,Galeocerdo cuvier,300,M,SPOT,29/07/2010,32.06,-65.03,773,28.18,-64.95,,ATL_N
S1062,Tiger shark,Galeocerdo cuvier,330,M,SPOT,28/07/2010,32.06,-65.05,739,33.01,-57.71,,ATL_N
S1063,Tiger shark,Galeocerdo cuvier,170,M,SPOT,18/08/2010,32.06,-65.04,402,32.12,-65.04,,ATL_N
S1064,Tiger shark,Galeocerdo cuvier,260,M,SPOT,12/09/2010,18.26,-64.79,11,18.26,-64.79,,ATL_N
S1065,Tiger shark,Galeocerdo cuvier,300,M,SPOT,17/08/2010,31.98,-65.11,44,32,-65.12,,ATL_N
S1066,Tiger shark,Galeocerdo cuvier,330,M,SPOT,25/07/2010,32.06,-65.04,559,24.54,-67.66,,ATL_N
S1067,Tiger shark,Galeocerdo cuvier,240,M,SPOT,28/07/2010,32.04,-65.05,833,38.46,-60.81,,ATL_N
S1068,Tiger shark,Galeocerdo cuvier,340,M,SPOT,28/07/2010,32.07,-65.06,56,35.42,-68.75,,ATL_N
S1069,Tiger shark,Galeocerdo cuvier,390,M,SPOT,27/07/2010,32.05,-65.04,411,29.32,-74.71,,ATL_N
S1070,Tiger shark,Galeocerdo cuvier,200,M,SPOT,14/10/2010,32.11,-65.1,1394,10.64,-61.51,,ATL_N
S1071,Tiger shark,Galeocerdo cuvier,280,M,SPOT,07/09/2010,32.05,-65.04,864,23.95,-71.54,,ATL_N
S1072,Tiger shark,Galeocerdo cuvier,300,M,SPOT,11/09/2010,32.05,-65.02,746,38.98,-52.01,,ATL_N
S1073,Tiger shark,Galeocerdo cuvier,200,F,SPOT,24/10/2010,32.13,-65.05,519,35.69,-62.67,,ATL_N
S1074,Tiger shark,Galeocerdo cuvier,260,F,SPOT,04/12/2010,19.38,-81.31,150,16.87,-78,,ATL_N
S1075,Tiger shark,Galeocerdo cuvier,260,M,SPOT,23/01/2012,25.7,-79.32,125,26.55,-79.36,,ATL_N
S1076,Tiger shark,Galeocerdo cuvier,310,M,SPOT,27/08/2013,32.09,-65.11,1092,34.4,-52.98,,ATL_N
S1077,Tiger shark,Galeocerdo cuvier,300,M,SPOT,05/08/2014,32.05,-64.96,765,37.35,-43.87,,ATL_N
S1078,Tiger shark,Galeocerdo cuvier,240,F,SPOT,15/12/2010,19.37,-81.3,249,15.84,-82.8,,ATL_N
S1079,Tiger shark,Galeocerdo cuvier,260,F,SPOT,23/01/2012,25.7,-79.32,131,29.32,-74.72,,ATL_N
S1080,Tiger shark,Galeocerdo cuvier,270,F,SPOT,29/12/2010,27.02,-79.16,283,26.92,-78.63,,ATL_N
S1081,Tiger shark,Galeocerdo cuvier,160,F,SPOT,20/04/2011,19.37,-81.3,522,17.4,-78.94,,ATL_N
S1082,Tiger shark,Galeocerdo cuvier,260,F,SPOT,29/12/2010,26.79,-79.05,158,28.55,-79.82,,ATL_N
S1083,Tiger shark,Galeocerdo cuvier,250,M,SPOT,25/07/2009,32.06,-65.03,366,34.36,-65.15,,ATL_N
S1084,Tiger shark,Galeocerdo cuvier,270,M,SPOT,03/09/2009,31.67,-65.65,774,26.11,-78.07,,ATL_N
S1085,Tiger shark,Galeocerdo cuvier,260,M,SPOT,03/08/2009,32.06,-65.02,724,28.87,-63.33,,ATL_N
S1086,Tiger shark,Galeocerdo cuvier,300,M,SPOT,05/08/2009,32.07,-65.02,391,36.06,-61.38,,ATL_N
S1087,Tiger shark,Galeocerdo cuvier,310,M,SPOT,16/08/2009,32.05,-65.03,392,39.74,-55.58,,ATL_N
S1088,Tiger shark,Galeocerdo cuvier,290,M,SPOT,19/07/2009,32.06,-65.03,978,29.43,-55.79,,ATL_N
S1089,Tiger shark,Galeocerdo cuvier,300,M,SPOT,20/09/2009,32.14,-65.28,1147,17.68,-62.05,,ATL_N
S1091,Tiger shark,Galeocerdo cuvier,212,F,PSAT,01/08/2012,-3.82,-32.43,125,-0.54,-33.77,,ATL_N
S1095,Tiger shark,Galeocerdo cuvier,251,M,SPOT,31/07/2014,-3.81,-32.41,184,3.21,-15.66,,ATL_N
S1101,Tiger shark,Galeocerdo cuvier,202,M,SPOT,31/07/2014,-3.81,-32.41,124,5.57,-24.33,,ATL_N
S1118,Tiger shark,Galeocerdo cuvier,274,F,SPOT,12/07/2014,40.66,-71.46,73,40.7,-62.31,,ATL_N
S1119,Tiger shark,Galeocerdo cuvier,206,M,SPOT,12/07/2014,40.66,-71.46,46,38.16,-74.45,,ATL_N
S1120,Tiger shark,Galeocerdo cuvier,168,M,PSAT,24/04/2007,33.08,-78.63,123,39.18,-72.96,,ATL_N
S1121,Tiger shark,Galeocerdo cuvier,292,F,PSAT,22/04/2007,31.28,-80.05,76,36.05,-59.67,,ATL_N
S1122,Tiger shark,Galeocerdo cuvier,233,M,PSAT,18/04/2007,27.03,-80,129,28.27,-91.7,,ATL_N
S1123,Tiger shark,Galeocerdo cuvier,245,M,SPOT,27/02/2011,-0.33,73.45,27,-0.36,73.44,,IND_SW
S1124,Tiger shark,Galeocerdo cuvier,205,F,SPOT,21/02/2011,-0.33,73.45,27,-0.31,73.33,,IND_SW
S1125,Tiger shark,Galeocerdo cuvier,192,F,SPOT,01/02/2010,-22.4,166.85,38,-22.1,166.24,,AUSTRL
S1126,Tiger shark,Galeocerdo cuvier,270,F,SPOT,13/08/2010,-19.86,158.32,28,-18.43,152.81,,AUSTRL
S1127,Tiger shark,Galeocerdo cuvier,332,F,SPOT,15/08/2010,-19.86,158.32,27,-17.66,153.57,,AUSTRL
S1128,Tiger shark,Galeocerdo cuvier,340,M,PSAT,13/07/2009,-22.4,166.85,13,-22.24,167.29,,AUSTRL
S1129,Tiger shark,Galeocerdo cuvier,330,M,SPOT,18/01/2014,-26.75,32.94,376,-26.99,32.81,,IND_SW
S1130,Tiger shark,Galeocerdo cuvier,230,F,SPOT,29/01/2014,-26.75,32.94,31,-30.41,45.23,,IND_SW
S1131,Tiger shark,Galeocerdo cuvier,330,F,SPOT,12/01/2015,-26.75,32.94,363,-26.98,32.86,,IND_SW
S1132,Tiger shark,Galeocerdo cuvier,327,M,SPOT,17/01/2014,-26.75,32.94,15,-26.82,32.9,,IND_SW
S1133,Tiger shark,Galeocerdo cuvier,330,M,SPOT,25/01/2014,-26.75,32.94,373,-30.27,31.35,,IND_SW
S1134,Tiger shark,Galeocerdo cuvier,328,F,SPOT,06/12/2015,-26.75,32.94,202,-26.75,33,,IND_SW
S1135,Tiger shark,Galeocerdo cuvier,343,M,SPOT,27/03/2016,-26.97,32.95,28,-28.78,32.26,,IND_SW
S1136,Tiger shark,Galeocerdo cuvier,411,F,SPOT,04/12/2015,-26.75,32.94,198,-23.84,51.43,,IND_SW
S1137,Tiger shark,Galeocerdo cuvier,361,F,SPOT,05/12/2015,-26.75,32.94,163,-26.98,32.89,,IND_SW
S1138,Tiger shark,Galeocerdo cuvier,303,F,SPOT,24/04/2015,-23.02,113.8,106,-23.03,113.58,,AUSTRL
S1139,Tiger shark,Galeocerdo cuvier,363,F,SPOT,05/05/2015,-23.02,113.8,363,-33.33,131.04,,AUSTRL
S1140,Tiger shark,Galeocerdo cuvier,407,F,SPOT,24/04/2015,-23.02,113.8,165,-18.35,119.69,,AUSTRL
S1141,Tiger shark,Galeocerdo cuvier,319,F,SPOT,23/04/2015,-23.02,113.8,57,-20.28,117.23,,AUSTRL
S1142,Tiger shark,Galeocerdo cuvier,390,F,SPOT,27/04/2015,-23.02,113.8,307,-23.14,113.51,,AUSTRL
S1143,Tiger shark,Galeocerdo cuvier,276,F,SPOT,21/06/2007,-22.97,113.76,13,-23.44,113.79,,AUSTRL
S1144,Tiger shark,Galeocerdo cuvier,214,F,SPOT,19/08/2008,-22.38,113.73,66,-21.43,114.44,,AUSTRL
S1145,Tiger shark,Galeocerdo cuvier,179,F,SPOT,16/08/2008,-21.86,113.96,73,-21.17,115.24,,AUSTRL
S1146,Tiger shark,Galeocerdo cuvier,222,F,SPOT,19/08/2008,-22.42,113.71,480,-19.93,115.62,,AUSTRL
S1147,Tiger shark,Galeocerdo cuvier,224,M,SPOT,02/06/2010,-21.58,114.52,34,-21.21,115.2,,AUSTRL
S1148,Tiger shark,Galeocerdo cuvier,333,M,SPOT,27/05/2010,-23.07,113.7,187,-23.3,113.45,,AUSTRL
S1149,Tiger shark,Galeocerdo cuvier,375,F,SPOT,19/02/2011,26.1,-79.1,9,27.69,-79.41,,ATL_N
S1150,Tiger shark,Galeocerdo cuvier,325,F,SPOT,22/02/2011,26.1,-79.1,38,27.65,-79.15,,ATL_N
S1151,Tiger shark,Galeocerdo cuvier,310,F,SPOT,20/02/2011,26.86,-79.1,47,32.7,-73.9,,ATL_N
S1152,Tiger shark,Galeocerdo cuvier,206,M,SPOT,10/04/2011,25.82,-77.93,52,30.61,-78.03,,ATL_N
S1153,Tiger shark,Galeocerdo cuvier,320,F,SPOT,10/04/2011,25.82,-77.93,58,25.75,-79.24,,ATL_N
S1154,Tiger shark,Galeocerdo cuvier,175,F,SPOT,09/12/2011,25.32,-80.23,346,26.45,-79.87,,ATL_N
S1155,Tiger shark,Galeocerdo cuvier,380,F,SPOT,20/09/2011,20.72,-156.56,142,21.03,-156.61,,PAC_NE
S1156,Tiger shark,Galeocerdo cuvier,405,F,SPOT,08/09/2011,20.72,-156.56,255,26.69,-169.18,,PAC_NE
S1157,Tiger shark,Galeocerdo cuvier,285,F,SPOT,05/09/2011,20.72,-156.56,21,20.68,-156.6,,PAC_NE
S1158,Tiger shark,Galeocerdo cuvier,180,F,SPOT,21/11/2013,25.01,-81,29,25.35,-82.35,,ATL_N
S1159,Tiger shark,Galeocerdo cuvier,332,F,SPOT,14/12/2011,26.86,-79.04,5,26.91,-79.17,,ATL_N
S1160,Tiger shark,Galeocerdo cuvier,248,F,SPOT,23/07/2012,26.86,-79.04,42,30.44,-80,,ATL_N
S1161,Tiger shark,Galeocerdo cuvier,296,F,SPOT,22/07/2012,26.86,-79.04,26,29.01,-79.29,,ATL_N
S1162,Tiger shark,Galeocerdo cuvier,260,F,SPOT,06/09/2012,25.1,-77.26,9,25.01,-76.66,,ATL_N
S1163,Tiger shark,Galeocerdo cuvier,321,F,SPOT,16/12/2011,26.86,-79.04,31,26.95,-79.14,,ATL_N
S1164,Tiger shark,Galeocerdo cuvier,305,F,SPOT,15/12/2011,26.86,-79.04,67,27.53,-79.06,,ATL_N
S1165,Tiger shark,Galeocerdo cuvier,346,F,SPOT,05/02/2012,27.4,-78.65,56,33.85,-74.05,,ATL_N
S1166,Tiger shark,Galeocerdo cuvier,299,M,SPOT,27/05/2012,24.7,-80.85,40,26.77,-72.8,,ATL_N
S1167,Tiger shark,Galeocerdo cuvier,200,M,SPOT,06/02/2012,25.35,-80.26,28,25.67,-78.86,,ATL_N
S1168,Tiger shark,Galeocerdo cuvier,297,F,SPOT,06/11/2012,25.06,-77.18,42,24.14,-77.56,,ATL_N
S1169,Tiger shark,Galeocerdo cuvier,157,F,SPOT,08/09/2012,25.04,-77.24,134,24.65,-76.24,,ATL_N
S1170,Tiger shark,Galeocerdo cuvier,215,F,SPOT,27/09/2012,25.66,-77.62,8,25.48,-77.27,,ATL_N
S1171,Tiger shark,Galeocerdo cuvier,206,F,SPOT,18/03/2013,25.6,-80.16,16,27.92,-78.29,,ATL_N
S1172,Tiger shark,Galeocerdo cuvier,360,F,SPOT,19/10/2013,25.91,-79.06,24,26.84,-79.1,,ATL_N
S1173,Tiger shark,Galeocerdo cuvier,230,M,SPOT,13/11/2013,26.34,-81.95,60,25.72,-82.13,,ATL_N
S1174,Tiger shark,Galeocerdo cuvier,300,F,SPOT,05/08/2013,24.58,-80.87,27,28.11,-80.51,,ATL_N
S1175,Tiger shark,Galeocerdo cuvier,220,F,SPOT,24/05/2013,24.7,-80.85,30,23.28,-78.43,,ATL_N
S1176,Tiger shark,Galeocerdo cuvier,369,F,SPOT,19/10/2013,25.91,-79.06,232,18.1,-71.82,,ATL_N
S1177,Tiger shark,Galeocerdo cuvier,289,F,SPOT,01/06/2013,24.7,-80.85,290,20.36,-94.27,,ATL_N
S1178,Tiger shark,Galeocerdo cuvier,357,F,SPOT,17/10/2013,25.91,-79.06,147,26.82,-79.06,,ATL_N
S1179,Tiger shark,Galeocerdo cuvier,378,F,SPOT,17/10/2013,26.91,-79.08,10,27.73,-78.32,,ATL_N
S1180,Tiger shark,Galeocerdo cuvier,307,F,SPOT,17/10/2013,25.91,-79.06,2,27.16,-79.04,,ATL_N
S1181,Tiger shark,Galeocerdo cuvier,344,F,SPOT,18/10/2013,26.91,-79.08,10,27.14,-79.04,,ATL_N
S1182,Tiger shark,Galeocerdo cuvier,294,F,SPOT,06/11/2013,24.89,-80.98,223,19.78,-86.32,,ATL_N
S1183,Tiger shark,Galeocerdo cuvier,199,F,SPOT,21/03/2014,25.26,-80.06,150,24.95,-80.41,,ATL_N
S1184,Tiger shark,Galeocerdo cuvier,242,M,SPOT,22/03/2014,25.61,-80.15,5,28.31,-80.1,,ATL_N
S1185,Tiger shark,Galeocerdo cuvier,366,F,SPOT,22/06/2014,30.83,-77.81,102,27.36,-79.03,,ATL_N
S1186,Tiger shark,Galeocerdo cuvier,383,F,SPOT,13/05/2014,26.91,-79.06,376,34.19,-77.2,,ATL_N
S1187,Tiger shark,Galeocerdo cuvier,352,F,SPOT,12/05/2014,26.91,-79.06,186,35.16,-58.34,,ATL_N
S1188,Tiger shark,Galeocerdo cuvier,300,F,SPOT,14/05/2014,26.91,-79.08,9,26.85,-78.99,,ATL_N
S1189,Tiger shark,Galeocerdo cuvier,296,F,SPOT,29/06/2014,25.77,-80.08,25,25.5,-80.14,,ATL_N
S1190,Tiger shark,Galeocerdo cuvier,352,M,SPOT,16/11/2014,27.02,-79.16,101,28.86,-79.65,,ATL_N
S1191,Tiger shark,Galeocerdo cuvier,356,F,SPOT,14/11/2014,26.9,-79.08,474,28.42,-79.16,,ATL_N
S1192,Tiger shark,Galeocerdo cuvier,270,F,SPOT,26/04/2015,25.78,-80.08,341,26.64,-78.09,,ATL_N
S1193,Tiger shark,Galeocerdo cuvier,245,M,SPOT,15/03/2015,25.75,-80.17,233,29.71,-87.14,,ATL_N
S1194,Tiger shark,Galeocerdo cuvier,324,F,SPOT,05/01/2016,26.91,-79.06,184,40.01,-70.45,,ATL_N
S1195,Tiger shark,Galeocerdo cuvier,387,F,SPOT,06/01/2016,26.86,-79.04,183,36.29,-67.28,,ATL_N
S1196,Tiger shark,Galeocerdo cuvier,202.9,F,SPOT,26/05/2010,26.37,-81.98,33,22.67,-84.52,,ATL_N
S1197,Tiger shark,Galeocerdo cuvier,263,M,SPOT,26/05/2010,26.37,-81.98,41,26.45,-82.79,,ATL_N
S1198,Tiger shark,Galeocerdo cuvier,241,F,SPOT,26/05/2010,26.37,-81.98,25,26.23,-81.85,,ATL_N
S1199,Tiger shark,Galeocerdo cuvier,255,F,SPOT,26/05/2010,26.37,-81.98,191,30.74,-79.98,,ATL_N
S1200,Tiger shark,Galeocerdo cuvier,255,F,SPOT,13/11/2010,24.7,-80.85,46,27.11,-79.88,,ATL_N
S1201,Tiger shark,Galeocerdo cuvier,250,F,SPOT,10/06/2010,26.37,-81.98,95,26.04,-82.3,,ATL_N
S1202,Tiger shark,Galeocerdo cuvier,295,F,SPOT,09/06/2010,26.37,-81.98,127,26.09,-82.12,,ATL_N
S1203,Tiger shark,Galeocerdo cuvier,245,F,SPOT,29/01/2011,24.7,-80.85,27,24.85,-80.56,,ATL_N
S1204,Tiger shark,Galeocerdo cuvier,200,M,SPOT,29/10/2010,26.37,-81.98,127,24.54,-82.88,,ATL_N
S1205,Tiger shark,Galeocerdo cuvier,355,F,SPOT,19/02/2011,26.86,-79.04,94,33.09,-78.07,,ATL_N
S1206,Tiger shark,Galeocerdo cuvier,320,F,SPOT,20/02/2011,26.86,-79.04,98,32.03,-79.76,,ATL_N
S1207,Tiger shark,Galeocerdo cuvier,295,F,SPOT,20/02/2011,26.86,-79.04,309,26.63,-78.78,,ATL_N
S1208,Tiger shark,Galeocerdo cuvier,365,F,SPOT,28/04/2011,27.86,-76.67,122,36.74,-60.79,,ATL_N
S1209,Tiger shark,Galeocerdo cuvier,325,F,SPOT,20/02/2011,26.86,-79.04,231,27.2,-79.12,,ATL_N
S1210,Tiger shark,Galeocerdo cuvier,280,F,SPOT,20/02/2011,26.86,-79.04,216,26.32,-77.25,,ATL_N
S1211,Tiger shark,Galeocerdo cuvier,325,F,SPOT,19/02/2011,26.86,-79.04,556,40.33,-71.88,,ATL_N
S1212,Tiger shark,Galeocerdo cuvier,403,F,SPOT,19/02/2011,26.86,-79.04,184,38.8,-69.15,,ATL_N
S1213,Tiger shark,Galeocerdo cuvier,286,F,SPOT,20/02/2011,26.86,-79.04,252,33.45,-76.87,,ATL_N
S1214,Tiger shark,Galeocerdo cuvier,322,F,SPOT,31/03/2011,27.12,-79.06,239,27.02,-79.04,,ATL_N
S1215,Tiger shark,Galeocerdo cuvier,184,F,SPOT,12/11/2010,24.7,-80.85,84,31.19,-79.75,,ATL_N
S1216,Tiger shark,Galeocerdo cuvier,330,F,SPOT,06/12/2014,-3.44,40.17,25,-2.51,40.98,,IND_SW
S1217,Tiger shark,Galeocerdo cuvier,,F,SPOT,03/12/2014,-3.58,40.15,28,-2.51,40.99,,IND_SW
S1218,Tiger shark,Galeocerdo cuvier,257,F,SPOT,29/01/2015,-30.24,30.83,58,-30.44,30.81,,IND_SW
S1219,Tiger shark,Galeocerdo cuvier,380,M,SPOT,30/01/2015,-30.24,30.83,59,-30.23,30.88,,IND_SW
S1220,Tiger shark,Galeocerdo cuvier,310,F,SPOT,03/02/2015,-30.24,30.83,56,-30.22,30.84,,IND_SW
S1221,Tiger shark,Galeocerdo cuvier,319,F,SPOT,04/02/2015,-30.24,30.83,54,-30.85,30.44,,IND_SW
S1222,Tiger shark,Galeocerdo cuvier,360,M,SPOT,04/02/2015,-30.24,30.83,53,-30.36,30.86,,IND_SW
S1223,Tiger shark,Galeocerdo cuvier,316,F,SPOT,06/02/2015,-30.24,30.83,21,-30.44,31.1,,IND_SW
S1224,Tiger shark,Galeocerdo cuvier,296,M,SPOT,07/02/2015,-30.24,30.83,49,-30.55,30.65,,IND_SW
S1225,Tiger shark,Galeocerdo cuvier,315,F,SPOT,07/02/2015,-30.24,30.83,50,-30.58,30.59,,IND_SW
S1226,Tiger shark,Galeocerdo cuvier,306,F,SPOT,07/02/2015,-30.24,30.83,52,-30.82,30.43,,IND_SW
S1227,Tiger shark,Galeocerdo cuvier,296,M,SPOT,12/02/2015,-30.24,30.83,46,-30.21,30.91,,IND_SW
S1228,Tiger shark,Galeocerdo cuvier,293,F,SPOT,13/02/2015,-30.24,30.83,43,-31.14,30.24,,IND_SW
S1229,Tiger shark,Galeocerdo cuvier,292,F,SPOT,20/03/2013,-30.24,30.83,239,-27.05,32.89,,IND_SW
S1230,Tiger shark,Galeocerdo cuvier,340,F,SPOT,24/03/2013,-30.24,30.83,10,-31.04,31.21,,IND_SW
S1233,Whale shark,Rhincodon typus,1000,F,SPOT,27/10/2011,1.67,-91.99,80,-7.73,-81.68,,PAC_NE
S1234,Whale shark,Rhincodon typus,800,F,SPOT,12/07/2011,1.67,-91.99,30,2.04,-104.1,,PAC_NE
S1235,Whale shark,Rhincodon typus,400,F,SPOT,10/07/2011,1.67,-91.99,20,1.78,-112.34,,PAC_NE
S1237,Whale shark,Rhincodon typus,650,M,SPOT,09/07/2011,1.67,-91.99,178,-2.02,-81.67,,PAC_NE
S1238,Whale shark,Rhincodon typus,1050,F,SPOT,14/07/2011,1.67,-91.99,52,2.14,-97.44,,PAC_NE
S1239,Whale shark,Rhincodon typus,1200,F,SPOT,12/10/2011,1.17,-87.01,87,-5.82,-82.89,,PAC_NE
S1240,Whale shark,Rhincodon typus,1100,F,SPOT,01/09/2011,1.67,-91.99,7,1.77,-92.02,,PAC_NE
S1241,Whale shark,Rhincodon typus,900,F,SPOT,08/07/2011,1.67,-91.99,131,-6.43,-89.57,,PAC_NE
S1242,Whale shark,Rhincodon typus,1000,F,SPOT,08/09/2011,1.67,-91.99,38,1.64,-89.32,,PAC_NE
S1243,Whale shark,Rhincodon typus,900,F,SPOT,13/07/2011,1.67,-91.99,16,2.74,-100.66,,PAC_NE
S1244,Whale shark,Rhincodon typus,1000,F,SPOT,14/07/2011,1.67,-91.99,106,3.63,-109.35,,PAC_NE
S1245,Whale shark,Rhincodon typus,1000,F,SPOT,16/10/2012,1.67,-91.99,94,4.11,-81.19,,PAC_NE
S1246,Whale shark,Rhincodon typus,900,F,SPOT,19/10/2012,1.67,-91.99,45,3.9,-105.51,,PAC_NE
S1247,Whale shark,Rhincodon typus,1100,F,SPOT,15/10/2012,1.67,-91.99,55,3.65,-114.83,,PAC_NE
S1248,Whale shark,Rhincodon typus,900,F,SPOT,04/09/2012,1.67,-91.99,12,3.27,-89.31,,PAC_NE
S1249,Whale shark,Rhincodon typus,1120,F,SPOT,06/09/2012,1.67,-91.99,48,1.4,-97.91,,PAC_NE
S1251,Whale shark,Rhincodon typus,1250,F,SPOT,07/09/2012,1.67,-91.99,9,2.07,-92.13,,PAC_NE
S1252,Whale shark,Rhincodon typus,1250,F,SPOT,06/09/2012,1.67,-91.99,7,0.35,-93.74,,PAC_NE
S1253,Whale shark,Rhincodon typus,560,F,SPOT,05/09/2012,1.67,-91.99,31,-6.94,-104.96,,PAC_NE
S1254,Whale shark,Rhincodon typus,1200,F,SPOT,07/10/2013,1.67,-91.99,11,0.8,-95.32,,PAC_NE
S1255,Whale shark,Rhincodon typus,1300,F,SPOT,03/09/2015,1.67,-91.99,112,-7.9,-82.38,,PAC_NE
S1256,Whale shark,Rhincodon typus,1310,F,SPOT,06/08/2014,1.67,-91.99,79,5.15,-119.17,,PAC_NE
S1257,Whale shark,Rhincodon typus,1070,F,SPOT,01/08/2014,1.67,-91.99,138,-7.57,-85.01,,PAC_NE
S1258,Whale shark,Rhincodon typus,1180,F,SPOT,08/08/2014,1.67,-91.99,143,4.76,-100.03,,PAC_NE
S1259,Whale shark,Rhincodon typus,1100,F,SPOT,11/09/2015,1.67,-91.99,21,2.51,-89.2,,PAC_NE
S1260,Whale shark,Rhincodon typus,400,F,SPOT,08/07/2011,1.67,-91.99,45,-9.07,-104.15,,PAC_NE
S1289,Whale shark,Rhincodon typus,700,M,PSAT,27/10/2006,-3.07,55.62,13,-0.51,55.84,,IND_SW
S1290,Whale shark,Rhincodon typus,600,M,PSAT,29/10/2006,-3.84,54.98,94,-11.56,61.63,,IND_SW
S1293,Whale shark,Rhincodon typus,750,M,PSAT,21/10/2009,-4.8,55.53,88,-4.2,55.9,,IND_SW
S1294,Whale shark,Rhincodon typus,550,F,PSAT,09/10/2009,-4.76,55.48,93,-13.57,53.78,,IND_SW
S1296,Whale shark,Rhincodon typus,900,F,PSAT,19/06/2009,0.92,-29.35,15,0.91,-34.27,,ATL_N
S1297,Whale shark,Rhincodon typus,900,F,PSAT,27/03/2010,0.92,-29.35,18,-3.3,-32.49,,ATL_N
S1298,Whale shark,Rhincodon typus,600,M,PSAT,06/03/2011,0.92,-29.35,15,3.08,-22.6,,ATL_N
S1299,Whale shark,Rhincodon typus,,U,SPOT,25/01/2012,24.16,-110.41,119,24.47,-110.38,,PAC_NE
S1300,Whale shark,Rhincodon typus,,U,SPOT,12/12/2011,7.72,-81.61,38,7.7,-81.63,,PAC_NE
S1301,Whale shark,Rhincodon typus,,U,SPOT,17/03/2012,7.88,-81.77,280,4.7,-78.01,,PAC_NE
S1302,Whale shark,Rhincodon typus,,U,SPOT,20/01/2012,24.19,-110.46,270,8.69,-84.8,,PAC_NE
S1303,Whale shark,Rhincodon typus,,U,SPOT,19/09/2011,7.68,-81.64,352,9.45,-84.22,,PAC_NE
S1304,Whale shark,Rhincodon typus,,U,SPOT,21/01/2012,24.18,-110.43,211,27.29,-111.45,,PAC_NE
S1305,Whale shark,Rhincodon typus,,U,SPOT,12/12/2011,7.63,-81.59,34,7.72,-81.57,,PAC_NE
S1306,Whale shark,Rhincodon typus,,U,SPOT,14/12/2011,7.69,-81.58,32,7.59,-81.47,,PAC_NE
S1307,Whale shark,Rhincodon typus,,U,SPOT,13/10/2011,7.89,-81.76,799,19.01,147.5,,PAC_NE
S1308,Whale shark,Rhincodon typus,,U,SPOT,14/02/2012,7.68,-81.61,30,7.7,-81.55,,PAC_NE
S1309,Whale shark,Rhincodon typus,,U,SPOT,20/02/2012,7.7,-81.67,10,7.68,-81.48,,PAC_NE
S1310,Whale shark,Rhincodon typus,,U,SPOT,19/09/2011,7.69,-81.64,174,8.88,-92.2,,PAC_NE
S1311,Whale shark,Rhincodon typus,,U,SPOT,18/02/2012,7.68,-81.62,238,4.08,-82.04,,PAC_NE
S1312,Whale shark,Rhincodon typus,,U,SPOT,21/01/2012,24.21,-110.56,396,25.29,-110.74,,PAC_NE
S1313,Whale shark,Rhincodon typus,,U,SPOT,18/02/2012,7.69,-81.61,280,6.64,-81.43,,PAC_NE
S1314,Whale shark,Rhincodon typus,,U,SPOT,01/01/2011,24.21,-110.54,85,24.15,-110.33,,PAC_NE
S1315,Whale shark,Rhincodon typus,,U,SPOT,21/12/2011,7.69,-81.6,18,7.69,-81.71,,PAC_NE
S1316,Whale shark,Rhincodon typus,,U,SPOT,24/04/2012,21.49,-105.27,5,21.48,-105.22,,PAC_NE
S1317,Whale shark,Rhincodon typus,,U,SPOT,24/04/2012,21.5,-105.22,147,21.54,-105.33,,PAC_NE
S1318,Whale shark,Rhincodon typus,,U,SPOT,18/05/2012,24.14,-110.35,39,24.15,-110.34,,PAC_NE
S1319,Whale shark,Rhincodon typus,,U,SPOT,23/04/2012,21.48,-105.22,5,21.46,-105.2,,PAC_NE
