"x","y","FishDays"
145.5,-11.5,1.46688079833984
146.5,-11.5,29.305757522583
147.5,-11.5,43.4845390319824
148.5,-11.5,18.4100818634033
149.5,-11.5,28.0824489593506
150.5,-11.5,37.7287216186523
151.5,-11.5,22.2469234466553
152.5,-11.5,7.37717056274414
153.5,-11.5,0.990787029266357
154.5,-11.5,3.66445326805115
155.5,-11.5,47.4882011413574
156.5,-11.5,15.5709266662598
157.5,-11.5,127.535583496094
158.5,-11.5,79.4876251220703
159.5,-11.5,19.0916538238525
160.5,-11.5,14.1509103775024
161.5,-11.5,33.3320007324219
162.5,-11.5,30.8110885620117
163.5,-11.5,38.8865394592285
164.5,-11.5,39.9290046691895
165.5,-11.5,32.7195854187012
166.5,-11.5,7.36592292785645
167.5,-11.5,9.52168369293213
168.5,-11.5,11.8393697738647
169.5,-11.5,7.5331711769104
170.5,-11.5,9.23201084136963
171.5,-11.5,13.3275384902954
172.5,-11.5,35.1170082092285
173.5,-11.5,24.9038105010986
174.5,-11.5,6.22380828857422
175.5,-11.5,9.41260623931885
176.5,-11.5,7.76581430435181
177.5,-11.5,6.80773162841797
178.5,-11.5,5.04003286361694
179.5,-11.5,4.67730855941772
-179.5,-12.5,1.44993340969086
-178.5,-12.5,0.256550937891006
-177.5,-12.5,0.0879398211836815
-176.5,-12.5,0.0487905107438564
-175.5,-12.5,NA
-174.5,-12.5,9.85572338104248
-173.5,-12.5,55.9264717102051
-172.5,-12.5,62.2895050048828
-171.5,-12.5,59.1689262390137
-170.5,-12.5,36.5196571350098
-169.5,-12.5,120.008270263672
-168.5,-12.5,29.8230266571045
-167.5,-12.5,4.04890823364258
-166.5,-12.5,14.4539909362793
-165.5,-12.5,21.5662899017334
-164.5,-12.5,19.2371578216553
-163.5,-12.5,24.7836227416992
-162.5,-12.5,11.8257818222046
-161.5,-12.5,9.48108768463135
-160.5,-12.5,15.1202268600464
-159.5,-12.5,10.8511056900024
-158.5,-12.5,10.2953386306763
-157.5,-12.5,28.2670650482178
-156.5,-12.5,77.3639602661133
-155.5,-12.5,77.9120330810547
-154.5,-12.5,16.6204605102539
-153.5,-12.5,39.4290580749512
-152.5,-12.5,68.1798095703125
-151.5,-12.5,62.9615325927734
-150.5,-12.5,37.6261329650879
-149.5,-12.5,9.26922035217285
-148.5,-12.5,1.6431770324707
-147.5,-12.5,1.06109380722046
-146.5,-12.5,0.685395419597626
-145.5,-12.5,1.94360148906708
-144.5,-12.5,3.13216805458069
-143.5,-12.5,12.9591856002808
-142.5,-12.5,4.76476287841797
-141.5,-12.5,3.07764458656311
-140.5,-12.5,3.51010227203369
-139.5,-12.5,0.430781275033951
-138.5,-12.5,0.122386187314987
-137.5,-12.5,0.0258854161947966
-136.5,-12.5,0.426231175661087
-135.5,-12.5,146.772964477539
-134.5,-12.5,161.725372314453
-133.5,-12.5,94.388671875
-132.5,-12.5,84.1660995483398
-131.5,-12.5,68.8321762084961
-130.5,-12.5,69.5403442382812
-129.5,-12.5,58.2448577880859
-128.5,-12.5,61.3729362487793
-127.5,-12.5,60.8801689147949
-126.5,-12.5,63.4222869873047
-125.5,-12.5,81.020637512207
-124.5,-12.5,99.7324600219727
-123.5,-12.5,105.473075866699
-122.5,-12.5,88.9833984375
-121.5,-12.5,86.4059677124023
-120.5,-12.5,100.029731750488
-119.5,-12.5,72.6030044555664
-118.5,-12.5,60.6336250305176
-117.5,-12.5,65.4388885498047
-116.5,-12.5,49.6002998352051
-115.5,-12.5,46.2807121276855
-114.5,-12.5,37.1173934936523
-113.5,-12.5,48.0356407165527
-112.5,-12.5,27.7940521240234
-111.5,-12.5,36.7823181152344
-110.5,-12.5,60.3893585205078
-109.5,-12.5,40.15087890625
-108.5,-12.5,31.2886753082275
-107.5,-12.5,33.3279495239258
-106.5,-12.5,18.4691925048828
-105.5,-12.5,12.5681495666504
-104.5,-12.5,14.7925996780396
-103.5,-12.5,8.55522060394287
-102.5,-12.5,3.56356024742126
-101.5,-12.5,7.13673162460327
-100.5,-12.5,10.5516338348389
-99.5,-12.5,5.64670372009277
-98.5,-12.5,4.49670267105103
-97.5,-12.5,3.12885069847107
-96.5,-12.5,12.5194826126099
-95.5,-12.5,34.7664070129395
-94.5,-12.5,13.4167785644531
-93.5,-12.5,9.84675598144531
-92.5,-12.5,8.06890392303467
-91.5,-12.5,6.98180770874023
-90.5,-12.5,3.25851559638977
-89.5,-12.5,0.390283584594727
-88.5,-12.5,1.1472259759903
-87.5,-12.5,0.516259610652924
-86.5,-12.5,0.542164385318756
-85.5,-12.5,0.977303266525269
-84.5,-12.5,0.225434020161629
-83.5,-12.5,2.04671001434326
-82.5,-12.5,0.304039359092712
-81.5,-12.5,0.315692991018295
-80.5,-12.5,NA
-79.5,-12.5,0.0529513917863369
-78.5,-12.5,0.0140740731731057
-77.5,-12.5,0.835620403289795
-76.5,-12.5,0.0123177086934447
-75.5,-12.5,NA
-74.5,-12.5,NA
-73.5,-12.5,NA
-72.5,-12.5,NA
-71.5,-12.5,NA
-70.5,-12.5,NA
-69.5,-12.5,NA
-68.5,-12.5,NA
-67.5,-12.5,NA
-66.5,-12.5,NA
-65.5,-12.5,NA
-64.5,-12.5,NA
-63.5,-12.5,NA
-62.5,-12.5,NA
-61.5,-12.5,NA
-60.5,-12.5,NA
-59.5,-12.5,NA
-58.5,-12.5,NA
-57.5,-12.5,NA
-56.5,-12.5,NA
-55.5,-12.5,NA
-54.5,-12.5,NA
-53.5,-12.5,NA
-52.5,-12.5,NA
-51.5,-12.5,NA
-50.5,-12.5,NA
-49.5,-12.5,NA
-48.5,-12.5,NA
-47.5,-12.5,NA
-46.5,-12.5,NA
-45.5,-12.5,NA
-44.5,-12.5,NA
-43.5,-12.5,NA
-42.5,-12.5,NA
-41.5,-12.5,NA
-40.5,-12.5,NA
-39.5,-12.5,NA
-38.5,-12.5,NA
-37.5,-12.5,NA
-36.5,-12.5,NA
-35.5,-12.5,NA
-34.5,-12.5,NA
-33.5,-12.5,0.589108765125275
-32.5,-12.5,1.2224942445755
-31.5,-12.5,3.5260705947876
-30.5,-12.5,0.705804407596588
-29.5,-12.5,0.800810158252716
-28.5,-12.5,0.410474538803101
-27.5,-12.5,0.333680540323257
-26.5,-12.5,0.202636003494263
-25.5,-12.5,NA
-24.5,-12.5,0.311359971761703
-23.5,-12.5,0.859843730926514
-22.5,-12.5,0.749343156814575
-21.5,-12.5,2.27453708648682
-20.5,-12.5,1.88799917697906
-19.5,-12.5,1.67049920558929
-18.5,-12.5,1.51533555984497
-17.5,-12.5,2.12904524803162
-16.5,-12.5,0.301336795091629
-15.5,-12.5,NA
-14.5,-12.5,0.460499614477158
-13.5,-12.5,2.92593383789062
-12.5,-12.5,2.30146598815918
-11.5,-12.5,5.93083143234253
-10.5,-12.5,4.36021137237549
-9.5,-12.5,6.24543523788452
-8.5,-12.5,2.44801926612854
-7.5,-12.5,3.66097235679626
-6.5,-12.5,4.50707197189331
-5.5,-12.5,3.24772715568542
-4.5,-12.5,3.81991457939148
-3.5,-12.5,7.01880598068237
-2.5,-12.5,6.85946655273438
-1.5,-12.5,5.91911125183105
-0.5,-12.5,10.1317386627197
0.5,-12.5,10.0723867416382
1.5,-12.5,13.7462511062622
2.5,-12.5,10.4880867004395
3.5,-12.5,9.9560604095459
4.5,-12.5,9.58288764953613
5.5,-12.5,6.10964584350586
6.5,-12.5,5.38202428817749
7.5,-12.5,6.77107191085815
8.5,-12.5,2.84585547447205
9.5,-12.5,3.2311007976532
10.5,-12.5,1.33433210849762
11.5,-12.5,3.12015843391418
12.5,-12.5,12.5164842605591
13.5,-12.5,3.67278361320496
14.5,-12.5,NA
15.5,-12.5,NA
16.5,-12.5,NA
17.5,-12.5,NA
18.5,-12.5,NA
19.5,-12.5,NA
20.5,-12.5,NA
21.5,-12.5,NA
22.5,-12.5,NA
23.5,-12.5,NA
24.5,-12.5,NA
25.5,-12.5,NA
26.5,-12.5,NA
27.5,-12.5,NA
28.5,-12.5,NA
29.5,-12.5,NA
30.5,-12.5,NA
31.5,-12.5,NA
32.5,-12.5,NA
33.5,-12.5,NA
34.5,-12.5,NA
35.5,-12.5,NA
36.5,-12.5,NA
37.5,-12.5,NA
38.5,-12.5,NA
39.5,-12.5,NA
40.5,-12.5,3.83283448219299
41.5,-12.5,42.2033729553223
42.5,-12.5,NA
43.5,-12.5,NA
44.5,-12.5,NA
45.5,-12.5,0.500943303108215
46.5,-12.5,0.918087422847748
47.5,-12.5,1.30271017551422
48.5,-12.5,0.223778948187828
49.5,-12.5,0.474728018045425
50.5,-12.5,22.2488498687744
51.5,-12.5,29.2488784790039
52.5,-12.5,17.5695552825928
53.5,-12.5,8.83112716674805
54.5,-12.5,41.8493385314941
55.5,-12.5,52.5143623352051
56.5,-12.5,62.5273170471191
57.5,-12.5,56.3162384033203
58.5,-12.5,54.7270202636719
59.5,-12.5,25.0175342559814
60.5,-12.5,27.7478694915771
61.5,-12.5,18.6288356781006
62.5,-12.5,32.5278472900391
63.5,-12.5,23.2258987426758
64.5,-12.5,10.1551132202148
65.5,-12.5,6.85487604141235
66.5,-12.5,7.05210113525391
67.5,-12.5,4.40195178985596
68.5,-12.5,1.4193229675293
69.5,-12.5,2.18069100379944
70.5,-12.5,2.13673186302185
71.5,-12.5,2.41253757476807
72.5,-12.5,4.98587369918823
73.5,-12.5,0.980974137783051
74.5,-12.5,3.19009470939636
75.5,-12.5,2.08215713500977
76.5,-12.5,5.18256378173828
77.5,-12.5,14.475682258606
78.5,-12.5,8.00191593170166
79.5,-12.5,16.2015571594238
80.5,-12.5,12.0653657913208
81.5,-12.5,18.6394557952881
82.5,-12.5,18.1193065643311
83.5,-12.5,13.3744878768921
84.5,-12.5,6.61197900772095
85.5,-12.5,13.9447641372681
86.5,-12.5,7.84852647781372
87.5,-12.5,13.2827186584473
88.5,-12.5,18.202730178833
89.5,-12.5,17.2750835418701
90.5,-12.5,20.0650463104248
91.5,-12.5,30.1199550628662
92.5,-12.5,44.6727714538574
93.5,-12.5,18.8248462677002
94.5,-12.5,4.43505811691284
95.5,-12.5,2.09219336509705
96.5,-12.5,0.492835640907288
97.5,-12.5,0.656244218349457
98.5,-12.5,0.813848435878754
99.5,-12.5,0.292644679546356
100.5,-12.5,13.1548585891724
101.5,-12.5,20.3445873260498
102.5,-12.5,20.1608562469482
103.5,-12.5,0.101001165807247
104.5,-12.5,0.762135446071625
105.5,-12.5,NA
106.5,-12.5,NA
107.5,-12.5,NA
108.5,-12.5,NA
109.5,-12.5,0.481796860694885
110.5,-12.5,0.255818873643875
111.5,-12.5,1.84871804714203
112.5,-12.5,1.74177277088165
113.5,-12.5,0.524172484874725
114.5,-12.5,0.414079874753952
115.5,-12.5,0.48569443821907
116.5,-12.5,0.210943281650543
117.5,-12.5,NA
118.5,-12.5,NA
119.5,-12.5,NA
120.5,-12.5,NA
121.5,-12.5,NA
122.5,-12.5,0.364398151636124
123.5,-12.5,7.92805528640747
124.5,-12.5,54.0849571228027
125.5,-12.5,20.4974994659424
126.5,-12.5,0.691141188144684
127.5,-12.5,0.227945610880852
128.5,-12.5,0.82862263917923
129.5,-12.5,1.33624422550201
130.5,-12.5,4.33790397644043
131.5,-12.5,NA
132.5,-12.5,NA
133.5,-12.5,NA
134.5,-12.5,NA
135.5,-12.5,NA
136.5,-12.5,NA
137.5,-12.5,NA
138.5,-12.5,NA
139.5,-12.5,NA
140.5,-12.5,NA
141.5,-12.5,NA
142.5,-12.5,NA
143.5,-12.5,NA
144.5,-12.5,NA
145.5,-12.5,NA
146.5,-12.5,8.75700759887695
147.5,-12.5,37.3048896789551
148.5,-12.5,50.7900238037109
149.5,-12.5,55.4406623840332
150.5,-12.5,28.3352203369141
151.5,-12.5,30.3848209381104
152.5,-12.5,60.3974189758301
153.5,-12.5,42.8262939453125
154.5,-12.5,29.4750137329102
155.5,-12.5,56.3192558288574
156.5,-12.5,37.2990417480469
157.5,-12.5,71.0519638061523
158.5,-12.5,63.8047142028809
159.5,-12.5,27.6853046417236
160.5,-12.5,3.85490584373474
161.5,-12.5,43.4939384460449
162.5,-12.5,43.2392692565918
163.5,-12.5,31.6086978912354
164.5,-12.5,13.9221525192261
165.5,-12.5,23.9681701660156
166.5,-12.5,8.6116189956665
167.5,-12.5,5.88390159606934
168.5,-12.5,23.0829696655273
169.5,-12.5,24.5929412841797
170.5,-12.5,23.9040699005127
171.5,-12.5,15.508318901062
172.5,-12.5,14.1941595077515
173.5,-12.5,6.504150390625
174.5,-12.5,4.1530613899231
175.5,-12.5,11.6766319274902
176.5,-12.5,8.63222217559814
177.5,-12.5,28.0298709869385
178.5,-12.5,62.1820831298828
179.5,-12.5,9.07319736480713
-179.5,-13.5,NA
-178.5,-13.5,NA
-177.5,-13.5,0.0230787042528391
-176.5,-13.5,0.0725752338767052
-175.5,-13.5,NA
-174.5,-13.5,27.7442569732666
-173.5,-13.5,48.5615997314453
-172.5,-13.5,2.14370656013489
-171.5,-13.5,32.7560119628906
-170.5,-13.5,51.025333404541
-169.5,-13.5,35.5547752380371
-168.5,-13.5,19.7915019989014
-167.5,-13.5,7.79387474060059
-166.5,-13.5,4.4392671585083
-165.5,-13.5,9.96558570861816
-164.5,-13.5,10.1399507522583
-163.5,-13.5,6.04927062988281
-162.5,-13.5,7.17752885818481
-161.5,-13.5,7.24730634689331
-160.5,-13.5,7.3775897026062
-159.5,-13.5,16.3018169403076
-158.5,-13.5,39.7855529785156
-157.5,-13.5,37.4393653869629
-156.5,-13.5,9.67576217651367
-155.5,-13.5,NA
-154.5,-13.5,NA
-153.5,-13.5,2.99142360687256
-152.5,-13.5,8.83934879302979
-151.5,-13.5,5.30442142486572
-150.5,-13.5,1.02748835086823
-149.5,-13.5,NA
-148.5,-13.5,4.60571479797363
-147.5,-13.5,2.47850680351257
-146.5,-13.5,6.75120162963867
-145.5,-13.5,5.54605865478516
-144.5,-13.5,3.31871891021729
-143.5,-13.5,3.03342986106873
-142.5,-13.5,5.81924438476562
-141.5,-13.5,1.69523143768311
-140.5,-13.5,3.10074830055237
-139.5,-13.5,0.993478000164032
-138.5,-13.5,0.158368051052094
-137.5,-13.5,2.09276032447815
-136.5,-13.5,0.463122129440308
-135.5,-13.5,108.358024597168
-134.5,-13.5,137.00602722168
-133.5,-13.5,82.9006576538086
-132.5,-13.5,72.2316589355469
-131.5,-13.5,61.6962699890137
-130.5,-13.5,71.2170867919922
-129.5,-13.5,81.7403335571289
-128.5,-13.5,57.5530662536621
-127.5,-13.5,59.220874786377
-126.5,-13.5,98.79296875
-125.5,-13.5,119.143463134766
-124.5,-13.5,125.93611907959
-123.5,-13.5,119.53572845459
-122.5,-13.5,69.1644592285156
-121.5,-13.5,60.0367431640625
-120.5,-13.5,51.505313873291
-119.5,-13.5,52.2135963439941
-118.5,-13.5,50.8746490478516
-117.5,-13.5,42.7976036071777
-116.5,-13.5,46.2901611328125
-115.5,-13.5,30.9729461669922
-114.5,-13.5,31.0638980865479
-113.5,-13.5,33.707576751709
-112.5,-13.5,25.7434864044189
-111.5,-13.5,30.2964553833008
-110.5,-13.5,40.597957611084
-109.5,-13.5,21.0609169006348
-108.5,-13.5,21.0268669128418
-107.5,-13.5,16.6410961151123
-106.5,-13.5,10.1131944656372
-105.5,-13.5,3.55385303497314
-104.5,-13.5,6.25184488296509
-103.5,-13.5,6.58541679382324
-102.5,-13.5,7.20426321029663
-101.5,-13.5,6.34073066711426
-100.5,-13.5,3.90655112266541
-99.5,-13.5,4.78500556945801
-98.5,-13.5,4.12206602096558
-97.5,-13.5,5.87326574325562
-96.5,-13.5,7.94299173355103
-95.5,-13.5,15.7724447250366
-94.5,-13.5,19.7455368041992
-93.5,-13.5,18.8625221252441
-92.5,-13.5,16.2519817352295
-91.5,-13.5,4.40716552734375
-90.5,-13.5,3.07925486564636
-89.5,-13.5,2.61522579193115
-88.5,-13.5,5.99341773986816
-87.5,-13.5,3.40978217124939
-86.5,-13.5,8.77235889434814
-85.5,-13.5,0.162251159548759
-84.5,-13.5,0.556296288967133
-83.5,-13.5,0.286830633878708
-82.5,-13.5,0.410372287034988
-81.5,-13.5,0.897496521472931
-80.5,-13.5,0.248469337821007
-79.5,-13.5,0.12180844694376
-78.5,-13.5,1.17521989345551
-77.5,-13.5,0.0171238426119089
-76.5,-13.5,0.0963966026902199
-75.5,-13.5,NA
-74.5,-13.5,NA
-73.5,-13.5,NA
-72.5,-13.5,NA
-71.5,-13.5,NA
-70.5,-13.5,NA
-69.5,-13.5,NA
-68.5,-13.5,NA
-67.5,-13.5,NA
-66.5,-13.5,NA
-65.5,-13.5,NA
-64.5,-13.5,NA
-63.5,-13.5,NA
-62.5,-13.5,NA
-61.5,-13.5,NA
-60.5,-13.5,NA
-59.5,-13.5,NA
-58.5,-13.5,NA
-57.5,-13.5,NA
-56.5,-13.5,NA
-55.5,-13.5,NA
-54.5,-13.5,NA
-53.5,-13.5,NA
-52.5,-13.5,NA
-51.5,-13.5,NA
-50.5,-13.5,NA
-49.5,-13.5,NA
-48.5,-13.5,NA
-47.5,-13.5,NA
-46.5,-13.5,NA
-45.5,-13.5,NA
-44.5,-13.5,NA
-43.5,-13.5,NA
-42.5,-13.5,NA
-41.5,-13.5,NA
-40.5,-13.5,NA
-39.5,-13.5,NA
-38.5,-13.5,NA
-37.5,-13.5,NA
-36.5,-13.5,NA
-35.5,-13.5,NA
-34.5,-13.5,NA
-33.5,-13.5,1.23423039913177
-32.5,-13.5,1.77669751644135
-31.5,-13.5,0.919418394565582
-30.5,-13.5,1.80381214618683
-29.5,-13.5,0.58439964056015
-28.5,-13.5,0.0835185125470161
-27.5,-13.5,0.157372683286667
-26.5,-13.5,1.14123260974884
-25.5,-13.5,1.0216349363327
-24.5,-13.5,1.47521603107452
-23.5,-13.5,0.0538020841777325
-22.5,-13.5,0.670746564865112
-21.5,-13.5,0.685711860656738
-20.5,-13.5,1.05942571163177
-19.5,-13.5,1.99672174453735
-18.5,-13.5,0.511649310588837
-17.5,-13.5,1.90800344944
-16.5,-13.5,0.0760532394051552
-15.5,-13.5,0.757592618465424
-14.5,-13.5,2.36824941635132
-13.5,-13.5,0.906276047229767
-12.5,-13.5,1.26221072673798
-11.5,-13.5,1.46909141540527
-10.5,-13.5,8.69865703582764
-9.5,-13.5,6.34760141372681
-8.5,-13.5,4.9791784286499
-7.5,-13.5,0.0333912037312984
-6.5,-13.5,NA
-5.5,-13.5,NA
-4.5,-13.5,NA
-3.5,-13.5,1.40585219860077
-2.5,-13.5,5.74510908126831
-1.5,-13.5,5.22693490982056
-0.5,-13.5,7.30849981307983
0.5,-13.5,13.457691192627
1.5,-13.5,13.338794708252
2.5,-13.5,10.2773542404175
3.5,-13.5,10.2320203781128
4.5,-13.5,6.04571723937988
5.5,-13.5,3.01450514793396
6.5,-13.5,1.51415395736694
7.5,-13.5,1.51332056522369
8.5,-13.5,2.00262141227722
9.5,-13.5,0.325879603624344
10.5,-13.5,0.520428240299225
11.5,-13.5,5.84979867935181
12.5,-13.5,2.32494211196899
13.5,-13.5,NA
14.5,-13.5,NA
15.5,-13.5,NA
16.5,-13.5,NA
17.5,-13.5,NA
18.5,-13.5,NA
19.5,-13.5,NA
20.5,-13.5,NA
21.5,-13.5,NA
22.5,-13.5,NA
23.5,-13.5,NA
24.5,-13.5,NA
25.5,-13.5,NA
26.5,-13.5,NA
27.5,-13.5,NA
28.5,-13.5,NA
29.5,-13.5,NA
30.5,-13.5,NA
31.5,-13.5,NA
32.5,-13.5,NA
33.5,-13.5,NA
34.5,-13.5,NA
35.5,-13.5,NA
36.5,-13.5,NA
37.5,-13.5,NA
38.5,-13.5,NA
39.5,-13.5,NA
40.5,-13.5,10.8625898361206
41.5,-13.5,58.8667030334473
42.5,-13.5,3.564621925354
43.5,-13.5,NA
44.5,-13.5,NA
45.5,-13.5,0.674293994903564
46.5,-13.5,2.5453565120697
47.5,-13.5,7.17761659622192
48.5,-13.5,NA
49.5,-13.5,NA
50.5,-13.5,15.958966255188
51.5,-13.5,45.4603614807129
52.5,-13.5,24.9192123413086
53.5,-13.5,0.359726071357727
54.5,-13.5,0.0163194444030523
55.5,-13.5,0.461950212717056
56.5,-13.5,3.81839108467102
57.5,-13.5,33.6008949279785
58.5,-13.5,29.2888126373291
59.5,-13.5,33.3274116516113
60.5,-13.5,26.3029632568359
61.5,-13.5,23.2597408294678
62.5,-13.5,22.2155151367188
63.5,-13.5,16.2141857147217
64.5,-13.5,7.66486120223999
65.5,-13.5,6.4382119178772
66.5,-13.5,3.6286313533783
67.5,-13.5,2.00176215171814
68.5,-13.5,1.78950226306915
69.5,-13.5,0.431950241327286
70.5,-13.5,0.914739608764648
71.5,-13.5,0.0749479159712791
72.5,-13.5,1.15932095050812
73.5,-13.5,2.17517352104187
74.5,-13.5,0.969496548175812
75.5,-13.5,1.17874991893768
76.5,-13.5,7.50470495223999
77.5,-13.5,18.817211151123
78.5,-13.5,2.12357068061829
79.5,-13.5,4.47114610671997
80.5,-13.5,3.55844330787659
81.5,-13.5,2.20150446891785
82.5,-13.5,2.5233941078186
83.5,-13.5,2.65765643119812
84.5,-13.5,2.0468475818634
85.5,-13.5,5.652428150177
86.5,-13.5,4.37300443649292
87.5,-13.5,7.75413179397583
88.5,-13.5,7.39108085632324
89.5,-13.5,7.40350484848022
90.5,-13.5,11.0345659255981
91.5,-13.5,12.6061973571777
92.5,-13.5,15.2181978225708
93.5,-13.5,9.92885112762451
94.5,-13.5,4.64864873886108
95.5,-13.5,2.93072628974915
96.5,-13.5,1.80844628810883
97.5,-13.5,0.939649879932404
98.5,-13.5,0.191012740135193
99.5,-13.5,0.149375006556511
100.5,-13.5,7.29761934280396
101.5,-13.5,17.4626197814941
102.5,-13.5,17.6812858581543
103.5,-13.5,6.39352226257324
104.5,-13.5,1.01593887805939
105.5,-13.5,0.412384271621704
106.5,-13.5,0.0933854207396507
107.5,-13.5,0.536259651184082
108.5,-13.5,0.717793226242065
109.5,-13.5,2.86773419380188
110.5,-13.5,0.826461255550385
111.5,-13.5,1.10929203033447
112.5,-13.5,1.29237258434296
113.5,-13.5,0.43647763133049
114.5,-13.5,0.508802115917206
115.5,-13.5,0.491388887166977
116.5,-13.5,NA
117.5,-13.5,NA
118.5,-13.5,NA
119.5,-13.5,NA
120.5,-13.5,NA
121.5,-13.5,0.490225702524185
122.5,-13.5,NA
123.5,-13.5,4.45826196670532
124.5,-13.5,23.8468933105469
125.5,-13.5,5.44459199905396
126.5,-13.5,0.536296308040619
127.5,-13.5,NA
128.5,-13.5,1.6743460893631
129.5,-13.5,NA
130.5,-13.5,NA
131.5,-13.5,NA
132.5,-13.5,NA
133.5,-13.5,NA
134.5,-13.5,NA
135.5,-13.5,NA
136.5,-13.5,NA
137.5,-13.5,NA
138.5,-13.5,NA
139.5,-13.5,NA
140.5,-13.5,NA
141.5,-13.5,NA
142.5,-13.5,NA
143.5,-13.5,NA
144.5,-13.5,NA
145.5,-13.5,NA
146.5,-13.5,NA
147.5,-13.5,NA
148.5,-13.5,12.1350059509277
149.5,-13.5,33.721378326416
150.5,-13.5,40.1600570678711
151.5,-13.5,62.0852699279785
152.5,-13.5,36.9383163452148
153.5,-13.5,67.0411758422852
154.5,-13.5,21.556640625
155.5,-13.5,20.4781246185303
156.5,-13.5,8.19349765777588
157.5,-13.5,98.8424606323242
158.5,-13.5,74.1678237915039
159.5,-13.5,46.4337577819824
160.5,-13.5,33.8510322570801
161.5,-13.5,52.1000213623047
162.5,-13.5,43.0050926208496
163.5,-13.5,15.1752920150757
164.5,-13.5,7.82797431945801
165.5,-13.5,30.083948135376
166.5,-13.5,1.18635606765747
167.5,-13.5,0.283223360776901
168.5,-13.5,101.336921691895
169.5,-13.5,92.9608154296875
170.5,-13.5,76.1748504638672
171.5,-13.5,46.8631134033203
172.5,-13.5,29.9672412872314
173.5,-13.5,45.2169303894043
174.5,-13.5,29.7236881256104
175.5,-13.5,42.0603218078613
176.5,-13.5,47.5218391418457
177.5,-13.5,55.3438301086426
178.5,-13.5,43.8019142150879
179.5,-13.5,12.7116346359253
-179.5,-14.5,23.1504535675049
-178.5,-14.5,0.0479224510490894
-177.5,-14.5,NA
-176.5,-14.5,0.842060148715973
-175.5,-14.5,3.92035293579102
-174.5,-14.5,13.1105756759644
-173.5,-14.5,18.0514755249023
-172.5,-14.5,61.8763313293457
-171.5,-14.5,18.9059638977051
-170.5,-14.5,11.3395490646362
-169.5,-14.5,14.8907928466797
-168.5,-14.5,0.801412045955658
-167.5,-14.5,1.83164930343628
-166.5,-14.5,7.69800615310669
-165.5,-14.5,2.85717582702637
-164.5,-14.5,7.283043384552
-163.5,-14.5,7.40703248977661
-162.5,-14.5,7.86933898925781
-161.5,-14.5,7.08290529251099
-160.5,-14.5,3.94055104255676
-159.5,-14.5,28.499719619751
-158.5,-14.5,31.990234375
-157.5,-14.5,4.70977163314819
-156.5,-14.5,0.0549710653722286
-155.5,-14.5,NA
-154.5,-14.5,NA
-153.5,-14.5,NA
-152.5,-14.5,2.80450224876404
-151.5,-14.5,2.5888340473175
-150.5,-14.5,0.0349421314895153
-149.5,-14.5,0.0972627326846123
-148.5,-14.5,0.216151610016823
-147.5,-14.5,NA
-146.5,-14.5,2.38942122459412
-145.5,-14.5,5.21743059158325
-144.5,-14.5,2.45961022377014
-143.5,-14.5,1.62541091442108
-142.5,-14.5,4.64158868789673
-141.5,-14.5,3.6527373790741
-140.5,-14.5,3.02490162849426
-139.5,-14.5,0.226660892367363
-138.5,-14.5,2.33586239814758
-137.5,-14.5,4.77421903610229
-136.5,-14.5,0.00137731479480863
-135.5,-14.5,44.081485748291
-134.5,-14.5,122.23657989502
-133.5,-14.5,101.654754638672
-132.5,-14.5,91.7931137084961
-131.5,-14.5,71.5892105102539
-130.5,-14.5,70.8780364990234
-129.5,-14.5,84.4010696411133
-128.5,-14.5,74.1379318237305
-127.5,-14.5,74.4505310058594
-126.5,-14.5,65.7789840698242
-125.5,-14.5,88.9934692382812
-124.5,-14.5,91.1310653686523
-123.5,-14.5,73.4943695068359
-122.5,-14.5,69.5174331665039
-121.5,-14.5,50.179615020752
-120.5,-14.5,45.9133186340332
-119.5,-14.5,35.6063842773438
-118.5,-14.5,26.7650051116943
-117.5,-14.5,14.4824705123901
-116.5,-14.5,13.4477500915527
-115.5,-14.5,10.6887979507446
-114.5,-14.5,17.8047657012939
-113.5,-14.5,19.6359958648682
-112.5,-14.5,23.1335124969482
-111.5,-14.5,21.6963443756104
-110.5,-14.5,15.1890182495117
-109.5,-14.5,9.38931274414062
-108.5,-14.5,5.36887216567993
-107.5,-14.5,6.52507543563843
-106.5,-14.5,5.57913780212402
-105.5,-14.5,0.964579522609711
-104.5,-14.5,2.22350883483887
-103.5,-14.5,0.96250581741333
-102.5,-14.5,5.2434606552124
-101.5,-14.5,0.862239599227905
-100.5,-14.5,2.71158576011658
-99.5,-14.5,2.10941362380981
-98.5,-14.5,1.76543843746185
-97.5,-14.5,2.47682523727417
-96.5,-14.5,3.24352431297302
-95.5,-14.5,16.5520038604736
-94.5,-14.5,17.358154296875
-93.5,-14.5,18.3494243621826
-92.5,-14.5,21.6998977661133
-91.5,-14.5,9.26964569091797
-90.5,-14.5,6.46417474746704
-89.5,-14.5,9.38599681854248
-88.5,-14.5,8.53219699859619
-87.5,-14.5,5.93060541152954
-86.5,-14.5,9.55264186859131
-85.5,-14.5,0.911581337451935
-84.5,-14.5,0.69318288564682
-83.5,-14.5,1.0254875421524
-82.5,-14.5,1.18533945083618
-81.5,-14.5,1.68385994434357
-80.5,-14.5,0.830219924449921
-79.5,-14.5,0.339403957128525
-78.5,-14.5,0.0340306721627712
-77.5,-14.5,NA
-76.5,-14.5,NA
-75.5,-14.5,NA
